protocol_id,pair_id,left_cluster_id,right_cluster_id,left_family,right_family,latent_prefix_rmse_pp,latent_prefix_max_abs_difference_pp,truth_separation_25y_pp,max_forecast_truth_separation_pp
synthetic_long_horizon_identifiability_v1,p_8dab8601973b05ad86c77f7890e7f4c6,c_38b17c58356e8a4ad7bc4c51c29d9dce,c_5207d9da78d93ae9c1867dc0fa2488b9,single_power,late_knee,0,0,15.631084955295123,15.631084955295123
synthetic_long_horizon_identifiability_v1,p_8e79728aa5ffbff268057e142263c37f,c_b6892a59c90a1dab5e353043d73969e8,c_4022f9aedeffae250165e1684e9e91d5,single_power,late_knee,0,0,14.406570540251664,14.406570540251664
synthetic_long_horizon_identifiability_v1,p_8e88a1aa184ab8e3a54b07c0c3defd5b,c_36ee846ac9f84d6dbd904a9bcf0dcbd2,c_409bafe54b2f6340c8ecbb1601481ae0,single_power,late_knee,0,0,15.828771514778182,15.828771514778182
synthetic_long_horizon_identifiability_v1,p_9039f90405d0d75efab6244f31426778,c_b6868e73fc8175c77c5c96599e0dfca5,c_493194eab0822abe20d06cb50c7db99e,single_power,late_knee,0,0,14.189753353383125,14.189753353383125
synthetic_long_horizon_identifiability_v1,p_92e8875a9364cf37e98f130938d054de,c_64c59a0a6326eb919a0abe839834815c,c_64137de0def219c16ea6187a6e8f38d3,single_power,late_knee,0,0,20.029344721010588,20.029344721010588
synthetic_long_horizon_identifiability_v1,p_9440041e34895c97eefc3861a2dbaa05,c_ea48389daf0ee32ba0a447ca04843c1e,c_757d9d218dbeda23134e14431ed5ca00,single_power,late_knee,0,0,9.3409607964889148,9.3409607964889148
synthetic_long_horizon_identifiability_v1,p_94da2d2ffeed552a955dbf4bb665e30b,c_b75583392727cf07aa49eefb88eed7b0,c_3610d07f3af6b1e1fa20e3301118688c,single_power,late_knee,0,0,11.352439886057525,11.352439886057525
synthetic_long_horizon_identifiability_v1,p_9531b9af07024b408d92dcaca598ada5,c_dd215e66f1d31495c177d3bb10085fbe,c_86c830c854d607c17948b4ac12e5b393,single_power,late_knee,0,0,15.276950695295596,15.276950695295596
synthetic_long_horizon_identifiability_v1,p_961c7c5216e1e204c1c53b23563c6812,c_bc0961d94f3137e7fcc7c3c89bef9444,c_b8288b8eee047321f589a078105fe5b5,single_power,late_knee,0,0,16.58673242942956,16.58673242942956
synthetic_long_horizon_identifiability_v1,p_977d0a5279363ce64ca96492947a2cea,c_147ca8bbd22e01f9f2684c530c73b8a1,c_e7f2bed5ab0a5aa2c2f17dbc6ede9605,single_power,late_knee,0,0,12.244672135192431,12.244672135192431
synthetic_long_horizon_identifiability_v1,p_98baacbb2312f0f4c970c6db685f829a,c_c34922a914a2ffd4c5dd3c1379c27040,c_bc19ce84a7a0d7a35daa102a30d5fb80,single_power,late_knee,0,0,13.115707464632209,13.115707464632209
synthetic_long_horizon_identifiability_v1,p_99b76dc8e531ad7f87848bb6afe2866d,c_b9757802102add35b62e1f9c16537cef,c_875b0b8fbae928a86f030ffe02b9f985,single_power,late_knee,0,0,8.8549774316406484,8.8549774316406484
synthetic_long_horizon_identifiability_v1,p_9a1c99edcecfca61491a0856e4856e70,c_93c3704c01f5e8f3a7536658f0a13ee2,c_6ef8f4260f8e57fc0d12222853773a85,single_power,late_knee,0,0,10.765876238313538,10.765876238313538
synthetic_long_horizon_identifiability_v1,p_9a1e1ba6a92d789f54dd5d1530dfd330,c_e5f56dbd6640178fe98fa0e0ba240705,c_4698e082e0e14579bfd4c62f7d1e5b35,single_power,late_knee,0,0,10.776856114795933,10.776856114795933
synthetic_long_horizon_identifiability_v1,p_9ff4eb80128ec5959fc88f47783a59c2,c_03724aeb62764bb3738dba28cb6a547b,c_e92a49ac4b9ba4cf3e15495c124eae91,single_power,late_knee,0,0,16.786121018736537,16.786121018736537
synthetic_long_horizon_identifiability_v1,p_a101b9bda057b22f5511fce8db16ba76,c_be95276c848b12dbcc8e7686f7bda600,c_0722749c950c7c3acfd57b32e964696b,single_power,late_knee,0,0,16.199232943480197,16.199232943480197
synthetic_long_horizon_identifiability_v1,p_a18e6368c0c6c9d542a9d36734385a6d,c_fc40f419db33e1264e144061f0bd3ff0,c_2dded31942b6e92fcd97b25c388494db,single_power,late_knee,0,0,16.504038042624643,16.504038042624643
synthetic_long_horizon_identifiability_v1,p_a1d6551f091e84a37e7bf000415362ad,c_0053a12ce792441332f930752bb8ff1d,c_f6d14db0a198246d2197024a6a939109,single_power,late_knee,0,0,13.282365225386883,13.282365225386883
synthetic_long_horizon_identifiability_v1,p_a28a0740db48f777fa37f627033542ba,c_922446ada993f101575be3e546672425,c_4e065820e0cb193f588036d72aa28002,single_power,late_knee,0,0,11.382012479024439,11.382012479024439
synthetic_long_horizon_identifiability_v1,p_a2c2c28629643cf74614eae49251f4a1,c_1db8b57306c81149bc406dbb9806325b,c_7579b729cdd8b28de74aa0d602c80914,single_power,late_knee,0,0,19.810056661450986,19.810056661450986
synthetic_long_horizon_identifiability_v1,p_a57b15f7e4014c74f8744c1874c8ead3,c_b159e8e9f7fe5983aa85c22b26255b13,c_003ff1b1d195e240ce7f48a52308a488,single_power,late_knee,0,0,17.142996291672134,17.142996291672134
synthetic_long_horizon_identifiability_v1,p_a5bdf36b257ba13271942fdc802ff43e,c_c134eb31810003b7075156b94b166afd,c_e418b5719a31ca3520eafcb009f8a861,single_power,late_knee,0,0,14.591984612475542,14.591984612475542
synthetic_long_horizon_identifiability_v1,p_aa7eaf9af39231e6e6b9abc81f5f9dfa,c_9b46adc261287764a86128e609a57a54,c_cefbb4c8ec4f99b380f6e522f954edfd,single_power,late_knee,0,0,12.737969018831791,12.737969018831791
synthetic_long_horizon_identifiability_v1,p_aba8e3e05663648314b89186530c8d97,c_8efe4a8a683588067ac33c0cd15a5e32,c_1466cc5f91eaacf0d4060d28e7d76854,single_power,late_knee,0,0,11.082455816760728,11.082455816760728
synthetic_long_horizon_identifiability_v1,p_abdc509764be94e7c2f4539ac5ee105a,c_f6db1262771d7e85afb7021124183a8c,c_89aa84085dafaffdff33b16c6b64d07b,single_power,late_knee,0,0,14.132330378525197,14.132330378525197
synthetic_long_horizon_identifiability_v1,p_ac086d5045b122dd3c2598b7d893d1dd,c_61bf6f649a411eac284d4ed56179ce21,c_4b01b4398adf3163b09771987d772b67,single_power,late_knee,0,0,16.443730713961003,16.443730713961003
synthetic_long_horizon_identifiability_v1,p_ae55205524a93bed64487ceb7432a2de,c_cf7f8179d9332a7b877cb26c7d8f73ad,c_e5583f65080d989b3d6a55dd591073fd,single_power,late_knee,0,0,17.504789398060865,17.504789398060865
synthetic_long_horizon_identifiability_v1,p_af8c1913582e39048c7a6d387a52a8fe,c_87cc19720770dd3fae06a57e5d2abda0,c_4a0f8a3ece8fbb0c83fbb60c2c15ca66,single_power,late_knee,0,0,10.230059981244523,10.230059981244523
synthetic_long_horizon_identifiability_v1,p_b3bbd2e3527407e7e5eff3da62a4154d,c_380f9b571c44236d65bd52f23decd249,c_69947463c9d66f0b3e54fa8909e3bf50,single_power,late_knee,0,0,12.587245135907054,12.587245135907054
synthetic_long_horizon_identifiability_v1,p_b3f760ba8c3f73641369361115a6bf65,c_040821c54b4dd0a4582fd9ac96ca394c,c_590856a577715028c5b5941b1af99cbf,single_power,late_knee,0,0,14.743941574336048,14.743941574336048
synthetic_long_horizon_identifiability_v1,p_b7eee9c65462a4de70c011850cf2c697,c_ccacce36e5587afa9e13ee754534f50b,c_6d9e5b6db5dbfa74c4ae6fb6d0fd0570,single_power,late_knee,0,0,11.908728464071373,11.908728464071373
synthetic_long_horizon_identifiability_v1,p_bbf90155d8533b03c62a79c663e150de,c_0cf244871ff56ad5d3bb023c1b451afb,c_6feba11918ef9c5a81cdaeb4a1b396b8,single_power,late_knee,0,0,16.754675304795342,16.754675304795342
synthetic_long_horizon_identifiability_v1,p_bc54458c6e132d8aa88ac388c241feac,c_cb3d40250a3ac5ddbfb635a80788ce94,c_41bc03cd80ffee8009b732a97bd37c21,single_power,late_knee,0,0,12.229876765511591,12.229876765511591
synthetic_long_horizon_identifiability_v1,p_bc5a7a00471c00518105db01e92ff58f,c_da5a83424aff95a4b93c4a7f86a8caf4,c_f35de7609f5e1f830ed7cf1866ed0ae9,single_power,late_knee,0,0,17.927665707745419,17.927665707745419
synthetic_long_horizon_identifiability_v1,p_bc91bce36c457ac84e93e993a39ea79d,c_80a08df3d46396e953430a8e1cbbeed1,c_da5777b1a7095f40b51a074e5172446a,single_power,late_knee,0,0,19.867350577911182,19.867350577911182
synthetic_long_horizon_identifiability_v1,p_bd1406295f7d67ad3ee13b942e39fed8,c_2c3d8cb3d0814dd516117de56d8b46f0,c_4b98d5b2db434c1e5818fb8e6a261610,single_power,late_knee,0,0,13.236769940432694,13.236769940432694
synthetic_long_horizon_identifiability_v1,p_bdff426046060698d95c39d513708346,c_b924e6f924a2e6d4a88ac6a6cb9464b1,c_4659ff41e43193f295d6bec808e584cf,single_power,late_knee,0,0,14.389143777852809,14.389143777852809
synthetic_long_horizon_identifiability_v1,p_bebe76895e9e4acfb949dbe379e2998b,c_4366d535a27c11f9c1d52cfaebb033a2,c_0285520db4d72cb5e5bdcdfa60a66f87,single_power,late_knee,0,0,15.428143570671793,15.428143570671793
synthetic_long_horizon_identifiability_v1,p_bf889664b1caa268c5c822ae65c8db32,c_265da1129517a6467b8afa6c3703baeb,c_31280287a2cbb548aee14f6d90d920b9,single_power,late_knee,0,0,14.214647312035964,14.214647312035964
synthetic_long_horizon_identifiability_v1,p_c2416576e137fefa1d556687746e854f,c_7de0810e4be95d72a855655c9ca8af68,c_6383d95062f1de80018d54c41fd4089d,single_power,late_knee,0,0,12.300089044164523,12.300089044164523
synthetic_long_horizon_identifiability_v1,p_c2bd91185ce5d836362cfc8992394805,c_98d8172abf2bd74a533b617a56f5306c,c_adc1f25988003126b84fa9ac24607e5f,single_power,late_knee,0,0,16.71860346467659,16.71860346467659
synthetic_long_horizon_identifiability_v1,p_c2de45ed7f64037347bc7627d0ed082d,c_aa2e2a036fe6e3a83995e81148b8d575,c_fcf071c474868396a1809927fc3b9a74,single_power,late_knee,0,0,19.236436191795008,19.236436191795008
synthetic_long_horizon_identifiability_v1,p_c4585e29f159b17073e3d3aa3d0b5c15,c_85c26d5e7b0d718eda5ea5f87cf87373,c_491588574f6fee1a0a7b1bfbbfbce387,single_power,late_knee,0,0,11.231699778524501,11.231699778524501
synthetic_long_horizon_identifiability_v1,p_c7959b4b1086ee678451af38adfd18ce,c_f8f62f73d890d7f894a38f2cd141b1a4,c_6bc70a79fdf88ac6515b3fbdde0dbdcf,single_power,late_knee,0,0,19.18986262057183,19.18986262057183
synthetic_long_horizon_identifiability_v1,p_cb59d8696c114a29bcf7c8bd34d66913,c_61e2c9d83c383315ad337e3e7d3cba69,c_a116bf73cb7af95cd62cc3f9730712d1,single_power,late_knee,0,0,10.051424217280825,10.051424217280825
synthetic_long_horizon_identifiability_v1,p_cc22711e71855b2efe261a7fcec85924,c_a3dd09c19903032656826b6ce13024e8,c_68e74d82a01e9e92bde3fa2c5483384d,single_power,late_knee,0,0,11.973220430580682,11.973220430580682
synthetic_long_horizon_identifiability_v1,p_cc4c07a9405789cd7892396e481ff674,c_d06feb390932eb6524e9e4d3c592be38,c_f28f7ad884e85c73ef1225b3d0ae35b7,single_power,late_knee,0,0,15.503925533467566,15.503925533467566
synthetic_long_horizon_identifiability_v1,p_cd11a95acb5050ec2d03fb83540032fb,c_03cde302108572500b3a8f47e7acacb6,c_d44a24c31a65713e6f278ac885f78ce7,single_power,late_knee,0,0,11.26971711776703,11.26971711776703
synthetic_long_horizon_identifiability_v1,p_cdd7f1c1519b7a61f2faf6f3d7c2c974,c_1bcc517c2275e95095071f23ab846277,c_272ef31420b4711f2aa0d5e0755e3009,single_power,late_knee,0,0,9.4421875756548417,9.4421875756548417
synthetic_long_horizon_identifiability_v1,p_ceb5d3a65a9d7dfc87b0f5107eae9b63,c_aa92418600bc0fd049775ec84f5a549f,c_05d5b596ea01ba02e7d65fe836a4a7bb,single_power,late_knee,0,0,17.660079202382846,17.660079202382846
synthetic_long_horizon_identifiability_v1,p_d0ab8d29d14bd5cbef31f7edefddf01d,c_cec20f91f9beccf7a9d6ae308175c13e,c_5115ea97b3fb999c61cb1b850d4c2a4d,single_power,late_knee,0,0,20.205846408605737,20.205846408605737
synthetic_long_horizon_identifiability_v1,p_d19b3faa0acf878703536769c1a014aa,c_e64b7fc682e48169fad4e2dbf4976a0e,c_45c180b825018539c5ca1df798175216,single_power,late_knee,0,0,15.745744051062303,15.745744051062303
synthetic_long_horizon_identifiability_v1,p_d241ab2d6f3c42352b9e8cad4de77959,c_5845cf1dbe16fcb0befcac553125e726,c_f49c65fefa4f873341d951f29672c43a,single_power,late_knee,0,0,11.749141137765932,11.749141137765932
synthetic_long_horizon_identifiability_v1,p_d30911f84e7a9d5ed683829529e88682,c_bf6d1f446805843b2f52d42402568b3f,c_96bb9d80a04fd2c9799dbd1dbdc6fbec,single_power,late_knee,0,0,16.934094744778534,16.934094744778534
synthetic_long_horizon_identifiability_v1,p_d4abbd1081d1427247d6b08c6b1773dc,c_135d81f64b26d4a1c104f01667b7a2ad,c_444212e661834a3707306cf764168de3,single_power,late_knee,0,0,10.543942636384202,10.543942636384202
synthetic_long_horizon_identifiability_v1,p_d602f560fdd2a44747dd195edf9b2869,c_db0c929860d876246f42d426c3dfd21a,c_1712d4b7c9fd6a2057dc8d23026b9a23,single_power,late_knee,0,0,9.7483190563657303,9.7483190563657303
synthetic_long_horizon_identifiability_v1,p_d64e1186cab833549535d23691e553e4,c_4fd0aaf2704154b82409d4007a20f647,c_3e2563c76346ba5ca36bafc654361e73,single_power,late_knee,0,0,11.894237455328494,11.894237455328494
synthetic_long_horizon_identifiability_v1,p_d6590624ea9a36370d1bb9eea3af5c1c,c_8032cf454c35d1f2f74c35cdc1d07a76,c_22fac536c00fddff82bcfecdbec1b814,single_power,late_knee,0,0,15.497941865122527,15.497941865122527
synthetic_long_horizon_identifiability_v1,p_d77d4d0aeab0f90215c86069ab9d6d54,c_c784ba55ccc3df0064f69e4138c76220,c_57ad46a77493dca8d7a7d3e481f327c6,single_power,late_knee,0,0,17.996699485969856,17.996699485969856
synthetic_long_horizon_identifiability_v1,p_d85b67b2a708292f8096a9bccfe1ce22,c_1b905fd20cfc4222b4136ef22c204964,c_f39686a5f244631109ef321a38847fc7,single_power,late_knee,0,0,17.202919323253852,17.202919323253852
synthetic_long_horizon_identifiability_v1,p_d9d18a75a6a097b3264c0c0d7be032cd,c_6446680bfecab24949e5d07e966858ed,c_d38e99c86438b34ca4dc4a310f7a9112,single_power,late_knee,0,0,14.869250602495001,14.869250602495001
synthetic_long_horizon_identifiability_v1,p_dbaa4bda241372d181f72d5c1a994a1b,c_2e99f1b2d26326ddb297fd2c6aef93e1,c_bd804298320709bc227273e85ab80ae6,single_power,late_knee,0,0,13.127023403003122,13.127023403003122
synthetic_long_horizon_identifiability_v1,p_dbcc30c41afb4f9560b4c580bbcdb43f,c_0ad30edf79d45478aa33a0f80dbb6543,c_78fddcbbf2a61139ce20c62fee9acd52,single_power,late_knee,0,0,16.625575372892413,16.625575372892413
synthetic_long_horizon_identifiability_v1,p_dd9dafef8395f7a0f00ab9cd1c38adc8,c_2702df672049645581c737991656c4af,c_cdd17e7df6c56783f66b1d96aebac850,single_power,late_knee,0,0,11.263610752542121,11.263610752542121
synthetic_long_horizon_identifiability_v1,p_ddc4fbeb15d65d325dc0dccbf59817b7,c_ab7502787025a9cd63d71d7602701758,c_909a8fa0a4e2e76f1a560aa7c54f0a09,single_power,late_knee,0,0,11.729610514273645,11.729610514273645
synthetic_long_horizon_identifiability_v1,p_df05447ccdc9ab62ebce6342c7630035,c_3e95fb22c18ce35a190cc9d61dcaf22e,c_847fae98a5677988ccceb04e0daf6cb5,single_power,late_knee,0,0,18.101086343390079,18.101086343390079
synthetic_long_horizon_identifiability_v1,p_e268d13a84941cd932487f51626b42e9,c_8fc9b8dd489397c4105a6962ea068b16,c_c4ad43af382857089dce88cf182cf2fd,single_power,late_knee,0,0,15.767975371686745,15.767975371686745
synthetic_long_horizon_identifiability_v1,p_e43492012569a78013baec82f1a35148,c_0ba63db842e9bce5bec7423b3efd853b,c_54c2ee9af0b9b3c2339b4f12c9c85419,single_power,late_knee,0,0,13.822278396822156,13.822278396822156
synthetic_long_horizon_identifiability_v1,p_e5dfff9328e898033512b01e4eb46aea,c_feb8b4ba80efcdb1a8f3a3946b3131c3,c_6ca8a6742801db43b4c093e1a86ae472,single_power,late_knee,0,0,10.221014357797486,10.221014357797486
synthetic_long_horizon_identifiability_v1,p_e676cea3f6cd0e6878008fb03575d97d,c_14d2b6a8bd938b511d20365c3ecdbea4,c_34a815e8b9538a46462b1fab3d08e5b4,single_power,late_knee,0,0,16.161456563745759,16.161456563745759
synthetic_long_horizon_identifiability_v1,p_e6a55a7fae98630fdd808f965c6dd821,c_c9271c7b9970e1e234d4d0eec31cf0f4,c_9f88c8c21e556cbcc9630738eff31342,single_power,late_knee,0,0,14.377205232687032,14.377205232687032
synthetic_long_horizon_identifiability_v1,p_e6edf98d1d67035e0796d4fb527e135c,c_c1c7702610514fe302dd3c6d95c47eba,c_cd15c105bbc07fc5d85ee8e1cd03df21,single_power,late_knee,0,0,16.356606074170926,16.356606074170926
synthetic_long_horizon_identifiability_v1,p_e830c4d4488ae0e2587e7d422eeb4909,c_655705b649229ed1cbbd05d024fce8ef,c_5c6d4353e766f996eee933ac51bf44f4,single_power,late_knee,0,0,16.327647042551462,16.327647042551462
synthetic_long_horizon_identifiability_v1,p_ebd4dfdc568d287aa63fa5f600a0a399,c_223ab9903caa0887826850fcc7dc6b13,c_29d04977764b100322e236a1334525eb,single_power,late_knee,0,0,16.696802072639869,16.696802072639869
synthetic_long_horizon_identifiability_v1,p_eda9964902173d67ec3e96b7632c7953,c_3286758d1e50f2cad82d6dd7b150c50c,c_0ef3d143dc13379a4db3d9801bfbfc1e,single_power,late_knee,0,0,12.283087262838521,12.283087262838521
synthetic_long_horizon_identifiability_v1,p_eeebe4ce06ff957e6df7b1e1e91064ff,c_cbced81a8d989df84134247a9e01ddbe,c_272ce1cf7c321ded713c1fe21ee284e7,single_power,late_knee,0,0,19.224417630120044,19.224417630120044
synthetic_long_horizon_identifiability_v1,p_ef1cc17c05afe601682cac5e46e62e61,c_7f070b01c3b50099809e351b95478cec,c_34b8398a095516b1768ac866c2f632ad,single_power,late_knee,0,0,15.937882747804537,15.937882747804537
synthetic_long_horizon_identifiability_v1,p_f11c562d3033a26033280983967ad0e9,c_bcfc66d1032d0f55e5a5470f4ef3fcfe,c_10508f79d75ccfa9dff25bf0ff5d0def,single_power,late_knee,0,0,14.849681532607903,14.849681532607903
synthetic_long_horizon_identifiability_v1,p_f3e7bc76bf3dcdffffc7512829890c6e,c_c7d641254c2a67aa2d465a7f0ec6d6e6,c_60910f638037cf652b32569cc35faffd,single_power,late_knee,0,0,19.75120659545577,19.75120659545577
synthetic_long_horizon_identifiability_v1,p_f5e5b62e7057850ac4d163bf464b62c7,c_2680f3e13bed0191d33aa0621c2ffe1a,c_6724d91cb4603641097f7f6a8f143d24,single_power,late_knee,0,0,10.318484085520993,10.318484085520993
synthetic_long_horizon_identifiability_v1,p_f5fd884e4bb81477da15667eccc7f5a0,c_315658dff3731403e5f22e27bec8953f,c_2560474e6ce0afc8eafd6b650689b03c,single_power,late_knee,0,0,9.5450563065485028,9.5450563065485028
synthetic_long_horizon_identifiability_v1,p_fbcf851cce8441f3879437c6fc907c48,c_09e4df62a26cb042f6fb44e0c46da392,c_4a01519ddd34cb22a1e82b149ffefc1b,single_power,late_knee,0,0,16.212162357447156,16.212162357447156
synthetic_long_horizon_identifiability_v1,p_fc6de51735f1be46829110ea8b3369d4,c_1c2736c23db77761e6b40982fa43d572,c_4ad28136e82dbfae470f7473712a54c2,single_power,late_knee,0,0,16.22687226850455,16.22687226850455
synthetic_long_horizon_identifiability_v1,p_fd8f063ed8da7b94689a4a8c82459f87,c_24db86325c469ad39b990b4dac804d6a,c_5593901e35a1827f98cab21e4052ed21,single_power,late_knee,0,0,15.67073330189686,15.67073330189686
synthetic_long_horizon_identifiability_v1,p_fe0d46ed7bced73f7da1c099baa62b93,c_8c98190ecda75fc91b60703e7b67d998,c_5075f579091feabb70740bd68f330c52,single_power,late_knee,0,0,9.6751908839573417,9.6751908839573417
synthetic_long_horizon_identifiability_v1,p_fe6dfe39882e62d56cb675c5db9587c2,c_18db1cbe74c2030b2327029b509f3652,c_08eb80b64b1fbfac346ab8d2e107792c,single_power,late_knee,0,0,16.255062004062424,16.255062004062424
