partition,cluster_id,truth_family,hard_eligible,primary_issued,credible_structure_family_count,disagreement_score_pp,candidate_endpoint_absolute_error_pp,candidate_trajectory_iae_pp,catastrophic_error
calibration,c_249b15f60bdde4e7f09c3d3daccd1a5a,saturating_plus_slow,True,False,4,35.318013922490785,2.7277908392371017,1.9265266520254021,False
calibration,c_24a2b212eb64f73345f9ee90610200d4,dual_power,True,False,5,32.142003345969982,7.1122328313346657,3.3894735522318329,True
calibration,c_24c8273458d12a9210b9010c7a419449,dual_power,True,False,5,36.05612156925752,13.041640509375526,5.6174385042015977,True
calibration,c_270b2c7f462329526a8633c722a7dc32,dual_power,True,False,5,32.690853830704071,2.009516199285784,1.1772365085182512,False
calibration,c_27b5ce922d75a43dcb0328e5810a1a96,saturating_plus_slow,True,False,4,32.142001605888517,21.935982221972907,11.399894636905374,True
calibration,c_28358eac94b997e3c02cab11c84bfa1c,early_activation_plus_power,False,False,0,inf,1.9486079906081812,0.65139794891140179,False
calibration,c_287dd8b0d4420789e1bd93558e37d8bd,dual_power,True,False,4,32.64674552420378,1.4500685907584341,0.62670651631783347,False
calibration,c_2917547da28def773a30d723817a3115,early_activation_plus_power,True,False,5,32.849624029264376,0.31309774730635809,0.16692607368200121,False
calibration,c_29a9633b327cc7d83ea94ac5bec2a086,single_power,True,False,5,38.427751046816631,1.1178416597523579,0.63039639510799783,False
calibration,c_29f032ccd4ac052b84ad5e1d5ee30c8f,early_activation_plus_power,False,False,0,inf,51.135707122785973,22.149667808051486,True
calibration,c_2a03ad704dbc7c4477e6a56cc5027dee,saturating_plus_slow,False,False,1,inf,3.2997428085847673,2.5380437208546232,False
calibration,c_2b1c35dabd12cacc841c7e3765262596,late_knee,True,False,4,53.306596136197733,19.222425431641781,8.9684193269436783,True
calibration,c_2bb10d1d85bce1cfac8abcde95ce9608,single_power,True,False,4,32.141999947884173,3.0411052940460479,0.81935475403017033,False
calibration,c_2bc79d35615b1e187bbfe5915c937418,late_knee,True,False,6,32.458980690593663,9.0900423021804357,3.777128900507515,True
calibration,c_2c66728e986a72de2439c82156748355,early_activation_plus_power,True,False,5,48.489457359557882,12.769908767047625,5.5167024463752155,True
calibration,c_2ce80b1be5e4db4b949bddfda56d2758,saturating_plus_slow,True,False,5,35.492191443910691,5.1788206979990861,3.1521487139283226,True
calibration,c_2d67131586d249546e5ea130fd13db95,late_knee,True,False,5,33.793839070666593,4.5713651308856527,1.5547142054086953,False
calibration,c_2e53ec79658e0e9545d42b391611b7d3,early_activation_plus_power,False,False,0,inf,31.385840431742452,13.31703905047751,True
calibration,c_2ea6f1a1f1e7ae2d0f2aca9444f686ed,saturating_plus_slow,True,False,4,33.899217114467909,2.7993045994570451,1.9451817158260121,False
calibration,c_2f757894b8c9bc0b6c01a4a80c82546e,late_knee,True,False,5,38.52320699235424,0.08038401994245703,0.068982702732499346,False
calibration,c_2fb57b4ea30fbbacaee1f081a4efed39,saturating_plus_slow,True,False,5,35.801781541149488,3.4455394866582481,1.9247042097646487,False
calibration,c_2fc1e16577a90bcc10689f46f5a7dbc9,dual_power,True,False,5,56.442736482155105,22.345481162644631,9.1721777838091754,True
calibration,c_302968f26001aa127db566dfa672417b,early_activation_plus_power,True,False,4,36.950630154308435,2.9235347678147576,1.6845501768403337,False
calibration,c_3092796e96b7cc5914e24828957e2c1d,early_activation_plus_power,False,False,0,inf,1.7827897160763229,1.2037739202155489,False
calibration,c_30a99c3679c23f145c25b615242feffa,dual_power,True,False,5,33.967315857009041,2.1694757238359728,1.0627640141125654,False
calibration,c_3366d82e23fb34eb49d0276af3cf38f5,early_activation_plus_power,False,False,0,inf,13.3701439694334,6.772177344671193,True
calibration,c_33b15261d3e601198d981d0be3824f9b,early_activation_plus_power,False,False,0,inf,4.2577747436789224,2.83144380078053,False
calibration,c_33d32fdec34d09b15766745bc718e17a,dual_power,True,False,5,38.775337996706988,0.69440903168353429,0.22826727831824653,False
calibration,c_340774e3b8b5915988f82fe489f5e72f,saturating_plus_slow,True,False,5,37.194907459058633,12.175964430953044,5.9562864306389933,True
calibration,c_355f6e1259190db5fc3981303401785c,late_knee,True,False,5,35.357575932793146,9.8044703403540439,2.4352655811914969,True
calibration,c_359ef0836787ebff8852fefaf2906907,late_knee,True,False,5,39.56285577692703,2.6497628722921576,0.65381179502360909,False
calibration,c_3606b4878bb3b2475c934436d91ab8e9,early_activation_plus_power,False,False,0,inf,19.450169731396983,8.1294784360049359,True
calibration,c_36325c1367e64b69c9c96100a2dac623,early_activation_plus_power,True,False,4,54.9941947321865,37.435898556843469,16.893089707609693,True
calibration,c_3761d7ffc30d49c89272ef9188a4c542,late_knee,True,False,5,32.141997094680463,6.928845577185399,3.372872572590762,True
calibration,c_379e0fe30a696532a961f4769c22e7ac,saturating_plus_slow,False,False,1,inf,1.8875208494849289,1.381248326711785,False
calibration,c_38483e1a9dcb2c32c34874dc1c3cc75b,single_power,True,False,5,32.142001669446429,1.4995410306783867,1.0119435885759851,False
calibration,c_386345cf76c9a0656b8c0ecc5d0b96f8,dual_power,True,False,5,32.302943332146846,6.4455904226709322,2.7074641447077714,True
calibration,c_38cc0f989da69027b727001a32feeaa7,single_power,True,False,5,36.824166728123195,4.8885642946237908,1.281436705052077,False
calibration,c_39033c44b79664d1b1c98898f751eae7,single_power,True,False,5,42.985905672152491,1.9578811589566669,1.2123134894278347,False
calibration,c_39af82ec2c1d417f3654bcfa44700156,dual_power,True,False,4,52.832860518182308,7.9200335182765258,2.8749482991782034,True
calibration,c_3a314b20d6c097ddc545c36906125ea1,saturating_plus_slow,True,False,4,32.141992342456255,14.030125418272803,7.3579929070951833,True
calibration,c_3b06a1510fa6f2d5a213c6973d835230,saturating_plus_slow,False,False,1,inf,7.9805740765238795,5.5107664934519667,True
calibration,c_3b908773a063b49355354a8386f7bc01,early_activation_plus_power,True,False,4,47.042694213250748,12.747102664811592,5.4842619245467921,True
calibration,c_3ba1b618d7acbea7a2e96163226a24e8,dual_power,True,False,5,33.687287042018625,2.5857865366238002,1.3386760778102513,False
calibration,c_3bf668e2aba430ecfb0e6c961026ea4f,saturating_plus_slow,True,False,4,36.546845192795921,13.26162587277004,7.3144424371377221,True
calibration,c_3c171649c3bfd3d3e59c23613e7bd2a3,single_power,True,False,5,32.141998927535056,3.9604710192290042,1.5938664528696083,False
calibration,c_3c238a2a37e618e853811f5b5f8b7e11,late_knee,True,False,6,32.472444778558312,15.030772940699478,6.3022906504735445,True
calibration,c_3d8ef33a9e2bc540097ba4bcaa942acc,single_power,True,False,5,32.141997622249313,6.9916661132747606,1.9979906102637828,True
calibration,c_3dce6c76b823ddc5768485398baa0f3e,early_activation_plus_power,True,False,5,47.459031188761791,12.856190200716938,6.1588496317890868,True
calibration,c_3e21bf565eee047ad54e854fe288c1b5,late_knee,True,False,5,32.14199732617702,1.9931787832778269,0.70904628645767342,False
calibration,c_3e2241325f2ec6b4e6f5a81aa051c0cd,early_activation_plus_power,False,False,0,inf,11.527728638640269,5.7698129375010527,True
calibration,c_3e3d6fc46822032c4715bd502e4c3d5e,late_knee,True,False,5,33.115733620862464,15.18365635976734,3.8599816164880432,True
calibration,c_3e616fae2fb9ff3416afe09eba1cc99f,late_knee,True,False,5,46.906239868227438,0.45219707544379162,1.7558857443332185,False
calibration,c_3eea6ba86a88c61d5bb57c0cdbe8bac6,dual_power,True,False,5,40.936852942455523,5.2218550752603505,2.3309856382973155,True
calibration,c_3f0b9cd5f7b21afa28325bdbe7605752,early_activation_plus_power,False,False,0,inf,36.702246926463751,15.78007711596878,True
calibration,c_3fec74dbc0b7065a1c0285abbe4a7845,dual_power,True,False,5,33.280946100765647,0.54842195526096305,0.26365315298028463,False
calibration,c_4012739a627db32ca42748319e386e8b,single_power,True,False,5,32.873989766410268,1.7160210483273914,0.97527001107352262,False
calibration,c_4048f6621d82af2b84ed9f99fc68847c,early_activation_plus_power,False,False,0,inf,20.36027616299279,8.5053545058099775,True
calibration,c_41968021892190993361968e00ecd043,saturating_plus_slow,True,False,5,32.141998656569633,5.0305400515469074,2.199367305952288,True
calibration,c_41c5a3f48c5b44a3299b1a8def4cd02b,early_activation_plus_power,False,False,0,inf,10.042789919832074,4.0359052140863927,True
calibration,c_4239e29ba9bb6486e250410f4e4e4214,late_knee,True,False,5,32.271899415861611,10.295484038050958,4.8182388797341167,True
calibration,c_42b076e83e54252a07e1d749be7fcc6a,dual_power,True,False,5,36.548221108893792,2.2926695103318764,1.5800738850804739,False
calibration,c_43524c097bdc2cb49285db02a6752151,early_activation_plus_power,False,False,0,inf,31.908595698598276,14.218425824397681,True
calibration,c_4479d084eca8664816d02da6152992f3,late_knee,True,False,6,35.648045976205253,5.5493605327476132,1.8383624907536411,True
calibration,c_44e91bb523faf752f2f28581956ec3f5,saturating_plus_slow,False,False,1,inf,1.9753805026192737,1.6672580234481744,False
calibration,c_466fd25e75d2e646499c447992efd914,dual_power,True,False,5,33.406721879517839,4.2627396561513962,2.0540991040097896,False
calibration,c_4854168a0d69f9159c427bfff9595f86,saturating_plus_slow,True,False,5,34.960311983308223,1.8944698292574884,1.0855335623128575,False
calibration,c_49ed122305e1aa5edd20aee2c730b3c1,dual_power,True,False,5,32.915465862784586,0.42829058562917055,0.51333201700756836,False
calibration,c_49f831ef62e488c27c33b05d04f92874,dual_power,True,False,5,47.758185260134859,10.668504971669222,4.0515086826550846,True
calibration,c_4b044d878ee9f8e0d07615e1987fc879,early_activation_plus_power,False,False,0,inf,12.19078774795635,5.1121527517877405,True
calibration,c_4b07e06cb7828682b01e0255f3de7f8c,dual_power,True,False,5,33.332143701313015,2.8794769275016137,1.3611930351188735,False
calibration,c_4ba2baa79c9fb554ff09de72bbcc6fc2,early_activation_plus_power,False,False,0,inf,26.750790753668767,11.574430176538632,True
calibration,c_4bbe2df5a40241cc75a18e9dfea47665,early_activation_plus_power,True,False,5,38.964632302606255,5.3209636610726818,2.9399395481013881,True
calibration,c_4c2bde0060cbd135f2b1312e741e538f,late_knee,True,False,5,32.14199884726078,0.32299773661928555,0.41972427741877377,False
calibration,c_4c5dd8d2db1744687a9497c8cde051d4,saturating_plus_slow,True,False,4,55.353860907000886,21.955146958894645,11.678342926750791,True
calibration,c_4d4b3c987af00028721523ddb11bd10b,saturating_plus_slow,True,False,4,35.97641539307282,3.4527933239310471,2.3318344198560772,False
calibration,c_4d4de2988513ed041a647ac4c660f29e,late_knee,True,False,5,32.480402712367507,3.7795744393517197,1.7441532375668729,False
calibration,c_4dbec62238715e40ae9b990bcdd5692d,saturating_plus_slow,True,False,4,33.982152546050081,2.7857723844667959,1.8438860601511404,False
calibration,c_4e0c9cb781da9c76d551a743f369125f,single_power,True,False,5,38.651146430372769,2.9227102349899212,1.3469046149963162,False
calibration,c_4e0e96807e058517ce9e13fe033b430c,dual_power,True,False,5,34.034963894029964,2.5531513982135436,1.8755982127899538,False
calibration,c_4e501955468686d8302e1746482a3f3e,single_power,True,False,5,32.993446298078723,0.15046403072366843,0.13617775177760164,False
calibration,c_4ed9595888a4b025badbfe1ab9fb7458,early_activation_plus_power,False,False,0,inf,7.9606813142861768,3.3753723163555778,True
calibration,c_4ee4a8ca2ec0c9151ee39b1459d25416,early_activation_plus_power,True,False,5,38.328329789194278,4.8662927927797881,2.5578909031700943,False
calibration,c_4f277cca21fed0b3dfae831fb9ad2214,saturating_plus_slow,False,False,1,inf,7.2115878763037671,4.5144763319106884,True
calibration,c_4fd7da59a734c5a411ea8b2fd47d3790,single_power,True,False,5,38.521418332035729,2.3592473024118448,1.2576569512372389,False
calibration,c_50aa359e445f6d88a45b73c0ade7e636,early_activation_plus_power,False,False,0,inf,9.7263005318621651,5.2930840431254742,True
calibration,c_50e1648423214aae589a4ca0fbb3ff71,single_power,True,False,5,33.56258315423635,0.4277858471193241,0.20986695206713304,False
calibration,c_514cb808b19f60030a916ae45523f559,saturating_plus_slow,True,False,4,34.923954402807489,3.4550665669564751,2.1969450193026216,False
calibration,c_515db42451f1ff364a00faa58863c3fe,single_power,True,False,5,32.141999489704048,0.62902363437915199,0.43262334275499692,False
calibration,c_525bd22e501f114f73dfd56fe889c061,late_knee,True,False,5,36.404128810338655,10.909094400659214,3.5476487019755298,True
calibration,c_53ddbb256c7eb5048fb9a8b993bdad1f,saturating_plus_slow,True,False,4,32.141999005600375,3.8556966982937553,1.3999070424912237,False
calibration,c_53ddce383e4cde8e67619122abbd5621,dual_power,False,False,0,inf,15.163475666088189,5.9550986465279498,True
calibration,c_54662e5839b6c289df7143f5572f69b0,single_power,True,False,4,32.141998834086259,7.1796445844091181,3.2837857254285514,True
calibration,c_5525513f8a857a278edf9bcf5a6c5ff3,single_power,True,False,5,33.359589614234643,1.1343009159239301,0.63929153865609478,False
calibration,c_5588f0349992b934dc8051ec22d85b46,late_knee,True,False,5,32.141996695918984,1.8529834934268905,0.80073329081644729,False
calibration,c_567e379fe5e7a7483d799a32c1495d71,single_power,True,False,5,34.152599458869219,0.92602400901336068,0.5140776725150118,False
calibration,c_56c48224613c0737a6539fc7c64ea5b4,saturating_plus_slow,False,False,1,inf,0.82110908642938796,0.51946620238267527,False
calibration,c_573d5c81d6108b2c4a2a2d6869d12418,early_activation_plus_power,False,False,0,inf,14.26292917791848,7.1134449004110625,True
calibration,c_579e21cae101aa1322f34ea6401755e9,saturating_plus_slow,True,False,4,43.252128059748394,13.534725783954556,6.9985347680868113,True
calibration,c_5821429ecf49bc85884cf71b64b2ea3d,single_power,True,False,5,34.087288847354642,1.8686578398287281,0.87746850549048905,False
calibration,c_5893b6b99ba780bdafd25f684a8abeb5,saturating_plus_slow,True,False,4,40.218754141516705,7.5084974531223025,4.3503440333188488,True
calibration,c_58df65a16cfd30b0b530d8c94f2494c9,single_power,True,False,5,32.141996426894607,1.0480818793571416,0.65352635934958014,False
calibration,c_5947f220e4064e7e0f7dd484646fcdcb,single_power,True,False,5,44.853593981040355,9.2381800199910913,3.6844072342091918,True
calibration,c_59c692a2ca2dd51a11eb2c2d5e968a28,early_activation_plus_power,True,False,5,42.568134692782017,9.829309864139546,4.1887915182804836,True
calibration,c_5a8cd718453e303fd722382fe45b6836,early_activation_plus_power,True,False,4,44.171697667623398,7.6325125314807423,4.284382732853091,True
calibration,c_5ac0b4f10c1cdd63eecd088a61090719,dual_power,True,False,5,32.141997906704717,8.3796372964084469,4.1396055987488909,True
calibration,c_5af163fa7e6630b6e27fc207aaadd1b8,single_power,True,False,5,32.14199924939404,0.083446669906592774,0.12822609791636097,False
calibration,c_5bc76fda064ce471f86d72f4b661986c,late_knee,True,False,5,50.755671129202888,6.6975944023470362,3.2480539741873065,True
calibration,c_5bc8ae7dbd1984870cd71789ffef0214,saturating_plus_slow,True,False,4,32.252090963455132,0.91045564357909825,0.37714978643855318,False
calibration,c_5bdc413ea91146a48f98a08f222b0479,early_activation_plus_power,True,False,5,43.521842720863624,9.605932313458112,3.949807771696233,True
calibration,c_5c05b09c97c631119f0d996a5ff1d5a7,saturating_plus_slow,True,False,5,32.141999991392311,1.8815033141940916,1.0791233301111889,False
calibration,c_5c55bd828c3c3faf343badb09025004a,dual_power,True,False,5,33.159035100421576,2.6724264233949526,1.6001010704135425,False
calibration,c_5c7da42291c963835a4c7a97ec8f3f25,early_activation_plus_power,False,False,0,inf,15.470463782990009,6.636357577900788,True
calibration,c_5d450b86e648997c2d6c240d024f55a3,saturating_plus_slow,True,False,4,32.141999361081069,2.0198477478520687,1.3409130024725104,False
calibration,c_5d76ab3aa5f7e079fa06d38fbe740c4d,late_knee,True,False,5,34.539187841960455,2.8963048136170357,0.89379398418361033,False
calibration,c_5d887824aad3089fc0995c16592f822b,dual_power,True,False,5,33.144481748406662,0.64984907080497578,0.30490808852694617,False
calibration,c_5f5285a92d4a3cce82af100b35664ede,late_knee,True,False,5,32.627012643793549,2.3775164430229552,2.6938813943690474,False
calibration,c_5fa27bd195aa88b419b048841baa4cdf,late_knee,True,False,5,40.456601672350367,2.6214529942352129,1.0797666753639419,False
calibration,c_60014a0f7b0a1112faf136a6f521b0bc,early_activation_plus_power,True,False,4,32.14201802762161,10.412619603497745,4.7482267402745073,True
calibration,c_608eaea69dc6c1409039eb739b8ad5ae,early_activation_plus_power,True,False,5,42.154472828474802,7.882954278417202,3.9411200862426976,True
calibration,c_60a805756d187677de9e83d2fad10fef,dual_power,True,False,5,35.561834747031007,7.5714741660594029,3.1910926445816683,True
calibration,c_6138aefb8e13dc8084f532a09c2e3825,single_power,True,False,6,33.604558641103623,0.75635164830667634,0.72244530947844121,False
calibration,c_614c241247dd7a238881a7743e79cb66,late_knee,True,False,5,40.229996016086893,2.5866350019843765,1.265416399731264,False
calibration,c_61b73cd7da8588e4b7ed88d345a6ace2,single_power,True,False,5,36.292201695279822,3.4751170806566307,1.9980620173066368,False
calibration,c_61b816a44129d895ec79ea0ea4264ee3,early_activation_plus_power,True,False,5,35.483839161549135,3.7962461966709355,2.1323484387865337,False
calibration,c_6299c9fcdf2b1562a5c5a6e12a8914a8,dual_power,True,False,5,32.141990433538425,12.594998134036146,5.4619374846036166,True
calibration,c_62a30026e1cf67d7b221c17c87e3bddb,single_power,True,False,5,32.141999730233678,0.39315150586487846,0.36492316886083354,False
calibration,c_62be9d66cebf54268218560fe3fb8b0f,single_power,True,False,5,34.35871510590168,1.8608249933140257,0.95832795776163748,False
calibration,c_632bb02795b07351d96c4d1419f4d7d0,late_knee,True,False,5,33.349046961874045,6.5398596512598175,1.9765248655883814,True
calibration,c_6501d55b24a222fee8c55c2799990c9e,early_activation_plus_power,True,False,5,55.600800360214215,22.235247379798253,9.6450028683540605,True
calibration,c_671158081ffc85afde88226f51618263,saturating_plus_slow,False,False,1,inf,12.340397075877121,7.5416326093364017,True
calibration,c_6790e2469611a75b52aca0a97051bb96,early_activation_plus_power,False,False,0,inf,37.041958029180293,15.951392914320689,True
calibration,c_67919e0fcb7851973ad42010b9f3b63a,single_power,True,False,5,38.938322399063999,1.3121649806147957,0.52028095860808965,False
calibration,c_67971e17970c020caacfa2b00e64185e,late_knee,True,False,5,40.227925925903541,4.3233514947331031,1.1267826238216678,False
calibration,c_681774179187331c109539a8b5164944,dual_power,True,False,5,34.496037113788482,4.5652810199393912,3.0747651377701555,False
calibration,c_68ce1bc574fe733d41b8861f124ff102,dual_power,True,False,4,32.160516753554759,3.3901480204898462,1.8350907426306415,False
calibration,c_690a070e6eb23e54392899bca13dd5dc,dual_power,True,False,5,43.833230205257657,3.1182807354729078,1.3993965117889064,False
calibration,c_690b16e23294cc69116ffe84803a8c10,late_knee,True,False,5,33.936285941576365,6.8024859185160693,2.8413597825359269,True
calibration,c_697a20356a996ab66ca615f212d94446,early_activation_plus_power,True,False,4,32.142031873558103,12.61342738715237,6.2429417818157216,True
calibration,c_699915631965703c711ebd6ac061b350,early_activation_plus_power,False,False,1,inf,3.609566084791993,2.2357620244784089,False
calibration,c_69ae73623dff8db9d3207e542382beb1,single_power,True,False,5,32.141999924230376,1.9799713672713466,1.3997110121962906,False
calibration,c_6a22907471a569e1e3ff4300298d9007,saturating_plus_slow,True,False,5,32.141992154653941,3.6733022191023252,2.2539950088970393,False
calibration,c_6b3553da5e1d131a4a6d91fd6428a189,late_knee,True,False,5,32.141999097644259,4.8606932771060372,1.3442920777411251,False
calibration,c_6b4f386d1df3ae14185ccf5033447d03,single_power,True,False,5,37.995452416442753,4.1493725654503493,2.1654694208794614,False
calibration,c_6b8fa1e9ad400a8ad1c932aaf624afe7,dual_power,True,False,5,39.35982895831507,1.9108030355865537,0.66667170589508873,False
calibration,c_6bf4aa6008c3be05e5a22847299619a5,saturating_plus_slow,True,False,4,33.903555486568621,1.5202578270960174,0.98808764423366602,False
calibration,c_6cc77a6e8c3f5a2ecf3ce0f64b06baf0,single_power,True,False,5,34.97455500061028,2.2352509035185619,1.1726678657341845,False
calibration,c_6d98e927ddc5268a62bd78058cfdfe88,single_power,True,False,5,32.141997608002967,6.0714493828357661,1.5054943361455659,True
calibration,c_6e36531cf93799a8fa809b63d837e159,early_activation_plus_power,True,False,5,37.378970710572297,5.7628219612875853,3.2359594251281893,True
calibration,c_6e92ed80b4293dadc0df7ac5cbc1dda0,late_knee,True,False,5,32.754202768014558,1.2319705516325428,1.5154588587952253,False
calibration,c_6f222a3e31aab286cbafd1962a25cc56,early_activation_plus_power,False,False,0,inf,28.957162742142017,13.468384489938556,True
calibration,c_70f52b52a45b12329197ba7a5bc3d724,single_power,False,False,1,inf,1.4185337121857913,0.97126243542904422,False
calibration,c_71d4d3b66557f52b0509816798f1fe0b,dual_power,True,False,5,38.171189846450154,10.847009608807213,4.513013051925439,True
calibration,c_71f500aac974eec7b8cc78c2294a54a6,dual_power,True,False,5,32.883421955238944,2.3156237051249775,1.2106573401526239,False
calibration,c_72b1a117fd8713c24d78242651da3418,dual_power,True,False,5,36.334695148764133,3.447446328716822,1.5324680338436882,False
calibration,c_72d51e13e410234c2ae34ade4d7df22d,early_activation_plus_power,True,False,5,34.234582852934949,0.049408329003966855,0.13958692053275357,False
calibration,c_7338925adc2643dd399f48ab75cedd3b,single_power,True,False,5,37.431752389093056,4.4421680181328611,2.3596456497946083,False
calibration,c_73572f3860abd5962e9f83105aff57d4,saturating_plus_slow,False,False,1,inf,5.0992633394811264,3.2145466230341486,True
calibration,c_73753121379e6e93387a06d73803f7cd,single_power,True,False,5,34.028704385770851,0.46570580982057663,0.37867967488069287,False
calibration,c_73ef7619b18be3002115e62024c97bc4,dual_power,True,False,5,41.317595753205133,3.596695732916146,1.5790476500931954,False
calibration,c_748448dddf64dd54a5ac4811fe30c4cd,saturating_plus_slow,False,False,1,inf,4.3896468210280091,3.1731838772589169,False
calibration,c_751480d1f553b6b9d6f2762a15e0df72,dual_power,True,False,5,36.450165887767803,8.4294315078892623,3.9315054456277534,True
calibration,c_75b4e94c1af65a3c3243b8b83bf041ea,late_knee,True,False,5,42.254779648102406,2.2862707602979242,2.15264243782691,False
calibration,c_75f0b6d6b6d8a5e5a89fc32bab5ec0d3,dual_power,True,False,5,33.684141615130187,1.978868792605482,0.96022638573674068,False
calibration,c_76a52a6412a94d5d5f85654dc7fe3ff9,late_knee,True,False,5,32.141998509779157,1.8586486749432964,1.3341751784221156,False
calibration,c_772300c64f550f399ed1933ef7246551,saturating_plus_slow,True,False,5,38.889351007576913,6.0436372214277725,3.4002027909945141,True
calibration,c_776c1eb75f686252b8e745ca2a6e6035,saturating_plus_slow,True,False,4,33.417150438780787,4.7593410677614685,3.0331505050011569,False
calibration,c_77e125b037177a60ca03ecdc86edc913,saturating_plus_slow,True,False,4,35.994680375461961,8.370819654479547,4.6892643471413455,True
calibration,c_77eda4b86a0a16fce12aab6272a7fed7,early_activation_plus_power,True,False,5,42.25606808648174,7.8230686041528941,3.8203353875113333,True
calibration,c_782b78026e642343c50eed3594114703,saturating_plus_slow,False,False,1,inf,2.2801676465095682,1.5329708408908704,False
calibration,c_794240a0418b759e965840f80047917b,early_activation_plus_power,True,False,5,56.937778131403924,28.433098054259148,12.215275807409059,True
calibration,c_7a7f0ea4463d91c4a989e2b815c21196,saturating_plus_slow,True,False,4,40.690373264535289,12.157326997541134,6.4377028307293829,True
calibration,c_7acbd7a029731f5b13ef328dbd639784,early_activation_plus_power,False,False,0,inf,11.201160443622385,4.7712253653235583,True
calibration,c_7af447d07b57fb28597c0d093a9c5a94,single_power,True,False,5,43.803244380855865,6.0335214722372683,3.161931151215164,True
calibration,c_7b675d9d02cd3a500eca0896a686de09,dual_power,True,False,5,34.573863855086714,0.78352280363927207,0.27465151863128051,False
calibration,c_7c74286536cf6db275953d1f537f016b,saturating_plus_slow,False,False,1,inf,11.317129563105254,6.5503311268867925,True
calibration,c_7cd7d8a7b31ae61cdbc9ac99212d5827,dual_power,True,False,5,34.479675558849436,7.0998134841721594,3.216371832368087,True
calibration,c_7d21e0b3e2cab0ba808d0d35156f7aba,early_activation_plus_power,True,False,4,50.307673404696708,12.191611076703694,6.0111727507902888,True
calibration,c_7d8661cc0afd9ced8665f9e208e4f8c8,late_knee,True,False,5,32.141999678890372,7.4290253120020964,3.5164490363704686,True
calibration,c_7ddde04a5a8ee308a84822c6c691528e,dual_power,True,False,5,36.628910151930206,1.6344210420308656,0.5516648489983863,False
calibration,c_7e2d77b46a4d15ecf6ea9d5d388493d8,dual_power,True,False,5,33.173024707857905,4.4848943474883498,2.1704117231454294,False
calibration,c_7ee90da7fffa38af436bdd6af5653200,single_power,True,False,5,33.734790703440211,0.22549811285878718,0.25547166514952546,False
calibration,c_802410ce0faeb5bca23721278ada8f0f,early_activation_plus_power,False,False,0,inf,29.803256024441147,13.340723148764171,True
calibration,c_80b3f311efbe4fcc0d0c259bc7eb2b05,saturating_plus_slow,True,False,4,34.500877872550923,2.2913737910587315,1.3705581486717668,False
calibration,c_81260e1b8b695f258b22a84dd444f181,single_power,True,False,5,32.141998070494338,0.23674781282382185,0.15372528818184863,False
calibration,c_81b1563377e7b3821227e0427599aa76,single_power,True,False,5,37.686241543975733,2.4696425733462775,1.2926369639598632,False
calibration,c_81ba00fbfd3d47119ec643b3302747bd,dual_power,True,False,5,36.343515004301942,2.9204140884990721,1.4770942715589921,False
calibration,c_82f08f3d8f2d41775dfc91c465ef12a0,early_activation_plus_power,False,False,0,inf,40.39762518960022,17.598869852595779,True
calibration,c_83056bb85ac9b51c2fe406568fbce557,late_knee,True,False,5,37.690375990933823,8.2656605235324179,3.9622915002246701,True
calibration,c_83197b2740c18d11f64c3b2030818c92,late_knee,True,False,5,50.678886627506934,4.7418704799633389,2.4810192032473188,False
calibration,c_8351ab4fe1584859ceb3d5b3317be8c1,single_power,True,False,5,32.803496179956682,0.34200379427302607,0.3312090027997398,False
calibration,c_837184321d99dfab41d6dafe5ecc2610,late_knee,True,False,5,35.412598977781194,1.7255241768107652,0.63144975612085341,False
calibration,c_839904c0e41b8c3107af540a47ba0811,dual_power,True,False,4,57.533283960773595,20.714242715960197,10.300772420717477,True
calibration,c_83a0858c42e26ec744774dde6c79d167,single_power,True,False,5,44.096471990826394,7.1773059982623408,3.3933960078602134,True
calibration,c_845c63abf02490038e042c5b8f9ed5b8,early_activation_plus_power,True,False,4,55.46353823866022,20.600131832016672,9.7798164907059508,True
calibration,c_846c844c238d2eecf5ef6bd3cbba5ef2,single_power,True,False,5,32.408981205514166,0.48404607885507289,0.30531185211505407,False
calibration,c_85342fe333fcc0c8111709463d8606bd,late_knee,False,False,0,inf,0.61862783853135284,0.36239870812737957,False
calibration,c_85dd9dfe43140cf95de8412f980bc90f,early_activation_plus_power,False,False,0,inf,36.197931165385384,15.109908060338281,True
calibration,c_86b30f03408530fcd621f1f08ed92073,single_power,True,False,5,36.520297260871722,2.2884319274735248,1.1712667203596552,False
calibration,c_87a10788a8da1ce8c415222f6c679979,early_activation_plus_power,True,False,5,33.284520261167792,2.1999430768905199,1.3210899037559505,False
calibration,c_88d314c88025099d6e5b7c9f398f45cd,dual_power,True,False,4,37.953190039981642,7.1429966466310475,2.8929273046341653,True
calibration,c_8933bd246c774766473c5f1036f96277,late_knee,True,False,5,32.141994624566955,20.374354647950838,8.34175420820719,True
calibration,c_8986c66bcde06690234334dd2fe86db1,dual_power,True,False,5,42.077752362594943,5.9388151275466612,3.0289981886158892,True
calibration,c_89d30deef3de1a7c8c6e3b1d229b7980,single_power,True,False,5,36.898474361412106,0.66684432147772554,0.67348197518499442,False
calibration,c_89f79ae1f90ee6b0fa2dfac99e958d36,early_activation_plus_power,False,False,0,inf,36.739795443710285,15.873481976108719,True
calibration,c_8b262082dd06abb0773cb5a239ae3995,single_power,True,False,5,32.70167908861157,4.1510499497167359,1.1063356883507978,False
