protocol_id,partition,cluster_id,canonical_prefix_content_sha256,credible_structure_family_count,fit_failure_count,best_prefix_rmse_pp,disagreement_score_pp,hard_eligible,primary_issuance_rank,primary_issued,abstention_reasons
synthetic_long_horizon_identifiability_v1,calibration,c_b2700e5ff1a84abbbc06b89d9b27b498,e353dbc4653128ea8e3a6721dca9acde7e5b7c427990ca9db0e79df488d24842,5,0,0.10164995617766796,32.726383084187042,True,118,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_b2b0733b9b8fbe9afeb00de090248d3a,b659107b932292eb8ba770de7a87363291f8406b2aab030e4c47f351aa7f4389,5,0,0.15353874325482697,36.729882807241886,True,276,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_b32ce111ed29b9686425e03cd9035232,762b6650276fffabcdcd7f9c4c22441c21af228bb16cfc952d513c9b1eaeb55f,5,0,0.10291004652895208,32.142000108204755,True,64,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_b33c498d29af930d983e8a2321ffc9ae,d6f91f2e902bd2e08ef5ef8a59eba6a01c054453cab875c240ec39e2101acf33,0,0,0.39440750780685757,inf,False,,False,fewer_than_two_credible_structure_families;nonfinite_disagreement
synthetic_long_horizon_identifiability_v1,calibration,c_b347977729151b44770a9c7521ce11ed,e36cff0b0994f665f7b773a171f2783c3ad0c714a72ff0911aea2cb43a51914b,4,0,0.14666035089792406,33.610230544414904,True,173,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_b39ec93834738f52d24d743571ea80c1,8d6c61fcdff348c7b2d67fbe20f52f9221b94abb2b8bcbb8cb0486875ef42c5b,5,0,0.051468738136342083,40.842896686348318,True,326,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_b44e202a3a745f853718a00a5d0f3869,88b62cfe84cf6f6c6c48b9f4d4ce0d997649cecbccdcf0eb348d069d49045d62,1,0,0.095324649241398149,inf,False,,False,fewer_than_two_credible_structure_families;nonfinite_disagreement
synthetic_long_horizon_identifiability_v1,calibration,c_b48dddd7481efea649d70359d5507d07,040b6390e45838ed24847de69f70888381d45e8c28a05a60c32a4605ac5d908c,1,0,0.085773103717337332,inf,False,,False,fewer_than_two_credible_structure_families;nonfinite_disagreement
synthetic_long_horizon_identifiability_v1,calibration,c_b4d7f7553d27789cd3709e33e339689f,1d01063e01d28c854f69449151424d2c6d9d0ef667091984709af661b2a24276,0,0,0.48859068965213015,inf,False,,False,fewer_than_two_credible_structure_families;nonfinite_disagreement
synthetic_long_horizon_identifiability_v1,calibration,c_b5643d92de17a74eb2f088f215fd4c3e,c6d3a72c4ca2379d2af9fb1f559b237134fd57786b6ad07e84aaefb8204b7464,6,0,0.26883228666097586,32.141999999999996,True,62,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_b57273b57669e6b70929a46f890e04ae,475d11fb2dffe1564dfe677c82a0afb440c68fd5f7ea0413ad807dac4439ee19,4,0,0.24718147460286055,32.141999710782983,True,54,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_b7f8e6f2af91a647708725d62fb1a045,c634c8daf55bbb289ad4b1c1a347b43052788be7b1e997fe6829e172749cec06,0,0,0.21673751969218255,inf,False,,False,fewer_than_two_credible_structure_families;nonfinite_disagreement
synthetic_long_horizon_identifiability_v1,calibration,c_b81db24d438ffec424bcff1ef47d4e09,6a04621acbaf9ca0da5a063ca10963235783aaf55f8914620227fc56b65b840e,5,0,0.10982573668657358,57.480296623317138,True,390,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_ba5202dabe68b2da2c424ea7fc15f1c9,57338da9278a011d3a1629558d2a26058369d26bf0494fe1d48e6744202d7890,5,0,0.053228100905653282,32.155931599425436,True,80,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_ba9f1ffd619b345d2921e6536451f228,3b75307d241bb321a856df9816c536f35e658059f4fcb9c22a516ff3156d4669,5,0,0.031743478660678885,32.141998271552296,True,28,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_baf9b323c29188b7deae986b7df8e1b5,33e35aad6f1136217cd7abe73d3bd7dc36826209f69c94a9661dd44a5a8bf348,5,0,0.16104456854413246,34.352649549365054,True,213,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_bb0ec7c368c923f61b3beb88a7dbccff,3387dfd81e5fd32c22ff45f1a9af0469b95aabcd8d5f1bfd1aac3ec4d984b5ed,1,0,0.050874989161041682,inf,False,,False,fewer_than_two_credible_structure_families;nonfinite_disagreement
synthetic_long_horizon_identifiability_v1,calibration,c_bb0f29b9065571723fa18d4f3603296e,e4d231af529b930a8886f11449bcae9d6ee104de72343868ac26b6efe4e94cd7,5,0,0.12682307561956352,32.141999081545904,True,44,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_bb6dcfa8be6d577879595c2da87ed5d6,85b5b3d1e4ecada160b1670113bce260d977afabb730fa92e5b0d043eddefe72,0,0,0.39625529977216029,inf,False,,False,fewer_than_two_credible_structure_families;nonfinite_disagreement
synthetic_long_horizon_identifiability_v1,calibration,c_bc4dfaab17cdada583e92063d2072fa3,c70dc5d8f814bdfdcac9a631d96cda4bd878743af35614ef9470e505ecc68a82,1,0,0.1205916454913835,inf,False,,False,fewer_than_two_credible_structure_families;nonfinite_disagreement
synthetic_long_horizon_identifiability_v1,calibration,c_bcd0dd0ee552845202351ccb34776017,b99d4591ea62da301bb9b566f90b4655369c2d91ea02979405dba5b768b0a8f1,5,0,0.081439362522959816,34.0490035169069,True,199,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_bd0766f5c4d31efce529ed098b006f7a,560a5866ea97f9b5294f79b062eb05a3260a78789c9c2b81937b59bae3b19ba4,5,0,0.064085063364765785,33.65362855007325,True,178,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_bd1796c41303c8d39de63488496b7ede,0f48bda513376058193a552ccb75c8dad1555ec6293e69b0453380544e9e3c9b,5,0,0.10889938958381515,32.142000837861332,True,67,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_bd3f94087e98cef5c39bcdf61e2c928c,4e46d3e597edad17ecdc9de4ee159a51c6cf2f17356d4810c46a76ae621e0266,5,0,0.084339133464488181,57.107661834072942,True,389,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_bda51784247c4db234a04096e4647eb0,2d522f22e0e26e1fad782783145831094bc523c3927497711b0e5cbf0cd78640,1,0,0.036118367838988842,inf,False,,False,fewer_than_two_credible_structure_families;nonfinite_disagreement
synthetic_long_horizon_identifiability_v1,calibration,c_bdc5a6a799e6e912fccb6710b0ee0c75,b309d22b0f1c6d58d3c005c8fd6789f65b60458190e49fb370db5d227c5c16c0,1,0,0.057903738783298457,inf,False,,False,fewer_than_two_credible_structure_families;nonfinite_disagreement
synthetic_long_horizon_identifiability_v1,calibration,c_bdeab25f0f41e3cd1d4b5c2038cb3402,b94486e2ef4ffdff4d89af7a02897427b3ec145602aa3629ef90dceab4f75815,4,0,0.13652524164887445,32.191561575089693,True,83,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_bdf486636fbb5ef2c8af59b4a61c4fd6,c264ce3e5eff83be46aaafac7bbba298344a540bc1198256cd8dfcc3b6da4794,5,0,0.071203847615758681,41.098997863012933,True,330,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_bf836c7e4c784da71671aa13a33bfb7c,da3cbfcd87f022a7f9f9f9c7275d13ab4dbcd6841482d374c5989a4d2daf8fc1,0,0,0.48037008408155318,inf,False,,False,fewer_than_two_credible_structure_families;nonfinite_disagreement
synthetic_long_horizon_identifiability_v1,calibration,c_bfe154d69cd2e978ca4ec43046f3866d,af8880d2257b059b9386d5cd7ce3dbf06b038efda37fcd1d34c5a3ba515263ec,5,0,0.064094071908048555,34.866303357679577,True,226,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_bffd316e92cbfdcd233dbc94c8a7c737,4d566a8ebb45c045fea3d0a48dee4e7ebcbed0b912badc4df89ddf853587ddfd,5,0,0.14835007188804691,48.627727880240379,True,366,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_c10e08222fb805d14e142ae98190c1e5,3e80ac4cd1844b11af2fe3554164ae7b5212d95645e85734eb7751a521fd4ed9,5,0,0.099129340005926575,35.619012311561299,True,246,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_c28bb4e7b49b3c274ea679379b726ce3,3f47ede81a356671993618c27302f71568fd454005c8311d7493162ed2208513,1,0,0.14152153562987338,inf,False,,False,fewer_than_two_credible_structure_families;nonfinite_disagreement
synthetic_long_horizon_identifiability_v1,calibration,c_c3d0ebbee992b5a8cb693662309667d2,9ea23cbc7b5d78d26d475d2ca0e60d157c5dba03529dc10a4d216c9fe4a63d4e,4,0,0.030524966006714543,32.141994161148098,True,6,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_c3d43840730ddd0b4d8703898b4c5980,f63eaaef89ee8448f41113993fee56dca92d647ae6436b51871c8bc4a8a0da81,6,0,0.068650351551374514,32.501788949366329,True,104,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_c43f9e58123bfe69210c476ad802d774,a6e1a9210add6ec544a7502c000f6863b7d39b4b3c6dcbc2e42e3f491cdb841c,5,0,0.072639284164561987,32.142001114747671,True,70,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_c49a7eb466535f5c7fb6bd26bad15be7,18ed2d593be59f7b51cb58520ecf22ca79875067f7919fbc4c87f8894c4a9ffc,5,0,0.061388302703787,34.375085533509797,True,215,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_c510a5851a81fa10e1a9557b2fa3444e,b9abccad07d20326ccbcbd0632c1f185c18eebd28b1670ae073a92e8a437830e,5,0,0.012903680582121716,32.141997819380144,True,21,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_c957ad1a22fe9b3078a9b36325cf5dcd,656aa4b87a2f9dd7c6de8a33ecf1c835136e28c0a37b9bb790c9febf25dc1ab8,5,0,0.041957638098664034,33.078621168040421,True,141,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_c960f544cf912984aa91287e6485b87d,275a2fbaf9268c2b4aae2d0be7519eafa2cba7ae0a3706d1224154480d7ffe19,5,0,0.067251208296822879,33.147408772401249,True,146,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_c99752f091a8d35926565d7e3b062eee,e89178b77b447d07d8ee51f7b158f40a32bd11e8bf0c0e251bcb214b5b3a101a,0,0,0.28516010687135229,inf,False,,False,fewer_than_two_credible_structure_families;nonfinite_disagreement
synthetic_long_horizon_identifiability_v1,calibration,c_c9b71be45db7acf1149a1e6d12115a6e,ede7a19d0adef128393bd3728895066699a497add13e407681790e35011e14e8,5,0,0.18244328813933508,42.766136888498018,True,344,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_c9ee9c4ec4c857ca60a4692c1a5b3c24,556400b69444317c710ac7d1ae732693b6c41f13c0c921b3de35b6648ee798a7,4,0,0.12703262849849775,45.255096149895529,True,358,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_c9f43819fe3564dc3feda2dfc92a8887,a159ec29812779004d00d5e4b1e2916d77b8b79a5df1176a31b5befd3045d1f3,0,0,0.19490845007752222,inf,False,,False,fewer_than_two_credible_structure_families;nonfinite_disagreement
synthetic_long_horizon_identifiability_v1,calibration,c_cb0b2d2b676361d3267358cdea7823c6,01a6138f782826f3877f718684a8300b2e4c8e48157277f4059fee94165f73eb,5,0,0.051529057483015152,32.348372711074035,True,93,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_cb5bd6e17a3aba608611eded26fe466d,05752332f7f4ece2f7550d408345105db803f9662295c72767a1c1937b8d4bc3,4,0,0.060526406022552597,33.997743165853805,True,196,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_cb6cb161b3d501db4a6c9462e065c978,ddaaa34384f361c0122233017e254e1386c42588ac8deda0ac59d73a4e961f9d,0,0,0.23812901433685663,inf,False,,False,fewer_than_two_credible_structure_families;nonfinite_disagreement
synthetic_long_horizon_identifiability_v1,calibration,c_cbc54b98b335dd48322e0fe083e825b3,1e12754ae09bdbc230039c8779155667bc267cb4b82e4cd1386517733d2d5498,3,0,0.11624725495568816,52.867952516216796,True,377,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_cbef5d2b1bbf7433d3405686f0c37a31,f7874fce63b92840a239201e41ffe2bec333f92bcac3190db4544962ead670fd,0,0,0.38830200551127214,inf,False,,False,fewer_than_two_credible_structure_families;nonfinite_disagreement
synthetic_long_horizon_identifiability_v1,calibration,c_cc2a476c5e1801159c74f7156f8bd8bc,ec0c34e0c812e316442add2593a0242123ed0b2c0820ab5e6e35b196f3fbf70a,5,0,0.064424873839550853,32.141998399709692,True,30,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_cc31a122052c79ba360aa189ddfad6c5,5855d17d536773687b03e69c90457e826af4fd25c10e7644e63e1e4d3f4e2b27,5,0,0.14795258148895252,38.375133055342097,True,300,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_cd788640819c25c6390016693278e02a,cdbfd483ea1d40d98d4b7497bf0075da08830953af407650de740384e3778c94,5,0,0.048497549144317816,37.996647720444493,True,294,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_ce0d4dc6076776a07700d03dd2dec815,74ba0b41d87d23a83ec6095c7410ee3fe1d3b8dce8b6c16d039fdaf0d7083521,5,0,0.088658631965495255,33.331427591189644,True,160,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_ce7812d7076f88c176cc0e27453be767,5bd457565e0f7a74a9b8de17967790278c0718aa686cc007edc502f5dfda778c,5,0,0.10176314533632366,35.442712131471602,True,242,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_cfb039542452f61dd3413432c1708b12,73a64e990db66e2ede22b13965f7aabd39d8f09e1bf1504116d0e301ca0822d5,5,0,0.040307341755017941,41.818197806015199,True,333,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_d141c1200f2f5e4828c7fe8d3074878e,8fc2bb4c1155eee554eb6f6d2f759e85c35fee2f6f945f29168de44d141683a7,5,0,0.15558433140340047,43.656739468198857,True,350,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_d14dbe6d604aa9710088fad4d3baccfe,6bc6f547c006522bacad24e91822f0a377609bdf5165d09c9b69404770049c4b,5,0,0.06509090580374341,32.141998559623914,True,32,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_d15f7940961953535d0b527b5c4faf6c,34d21f93825f9fb10c5995372936ecdcd10b54be1e5c100ad2c3d5603713817c,5,0,0.077035952500401114,38.138420125217557,True,295,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_d1dfaf530b1c25b84abce2fdd0933e9b,8ceccefa3ca6addbd9445186b54896f86cd1b6b4177f0d42f208ac2daf9f5c04,5,0,0.049653799897017195,32.859868943432375,True,125,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_d208842fdcc4769814c1842a6b6d4af6,560d39d3cd7c975fbf7899ed085ebc9ad385e877b4c3f7633b229405daa1db88,5,0,0.08315349879364213,34.381701843408919,True,216,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_d3d12b2b04920a240a64e4a17a65db9a,b97fc1a9ae5b7904f08bdfd6c4aeba029509db7455f38392f81eb2514964807f,5,0,0.09038318852105727,32.141998878102982,True,38,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_d41226a32519e8d8efa3a02c1df17b88,779118adee7e1f3eb629250ce6550dc9b5917c9eab2581e377bdf3caa2752b0e,5,0,0.053672459915403196,32.141998267349663,True,27,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_d4e2fa7af715b92416aea45037388f38,1620ad194dd41caadeeba63b7a27df6f2e8868f4a68cdecff782a14b2b43644d,0,0,0.37310374937772955,inf,False,,False,fewer_than_two_credible_structure_families;nonfinite_disagreement
synthetic_long_horizon_identifiability_v1,calibration,c_d4eeb0083a0db43f877557307782e539,f1c49e45efe3b3b4b92343afa428137fb8ebafb795e14d36f5f4299b90f2efab,5,0,0.096005058433315305,33.233570755803413,True,150,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_d6b7435e1bf995c7af30ca17d8d58ab6,d6449860048e728db688cf09b10e9ca2b2968510cfede7ae1a1468a8a60dc1b9,5,0,0.067467490722353834,32.931015051274862,True,131,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_d6e45f05c70d879dab92e81dd03cb227,cf624d29625a4861f90917d4e45c5d349a5c8126a1c47c8a8265b4263b96d725,0,0,0.45787491617306841,inf,False,,False,fewer_than_two_credible_structure_families;nonfinite_disagreement
synthetic_long_horizon_identifiability_v1,calibration,c_d7c92a2d53849d7c937a2186d8d11fc2,2538b5c9b6be998728b703c3334750ca67f42bfb7d58afd722cf045b79a7f2de,4,0,0.14639076612207874,32.142019825219485,True,77,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_d7cc8f73f3d04ab2f5d9f45372f0a3ed,89989bfaf5a9ed4fbab43eb08169df6a76bbac41965aa41725a4ce7c8b70a7f9,5,0,0.17272217832993073,32.726919079431283,True,119,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_d7d02590219b74365c8d8ac546edb0a5,e18f5ddeb3429b85064efdf4c80baf63f6ca94b230f043b4f4e203179d861d91,5,0,0.13692428272965937,50.265579246673518,True,368,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_d84d49cb29fc3d780ebcc7d4641b1d04,59069c11016419d68aaafa084aab23d100aa86d0b2f5a2fddfe6189e8f07e266,5,0,0.1049359990320988,37.363698568796956,True,285,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_d8cb2c683cd484572a7d90c9e0e10ae2,fb8deab7dba0288a990abc1f9c0e1e4870baca97ce26a3095c54bfb3db08ea73,4,0,0.2226657279297389,57.614491875616096,True,392,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_d97404e4b1022e7c8a7a79c68252a0ff,46bdd9f7858b939f898d2e947d6f3439e86c1afdc6dd99362a605a08937370b4,5,0,0.032443794310604873,32.996183872112951,True,135,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_dac4d30797bb38a08355adcea6e52b72,d506eb09c6b5ee20fd78ad340b1a78e1f283c495b72cdaec160c5d79cc27c2a5,0,0,0.26295301696947648,inf,False,,False,fewer_than_two_credible_structure_families;nonfinite_disagreement
synthetic_long_horizon_identifiability_v1,calibration,c_db0f695b7ae6d2d94f123d280b072eb6,178cb1372f9224ccb96c1ce3c0af940ca43cbb08e920c8cbf19630544e673937,5,0,0.01719744028640445,36.240178648514849,True,259,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_db29bf8896fe0f9a4bd9842c4ca46c89,7c7236578f0adbcfcf12a431b17910f9bfd667615631f6c10d5f07c1dc0165ba,6,0,0.13762481274220092,32.253295930448843,True,88,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_dc9963dce8250d96d11a1dc952c79f70,ae32d3abafc7a454c5bf1fda86831e9bfcf00d05eeddb126b9826c0e732cedc0,0,0,0.66289908815317022,inf,False,,False,fewer_than_two_credible_structure_families;nonfinite_disagreement
synthetic_long_horizon_identifiability_v1,calibration,c_dce969c59d5893f1860d91685e2f259a,f3dbc0ea7aabb68472931be35d2fcd96db528905dd0f2fae578e4e9c1b65ff03,4,0,0.12541983810869084,42.710226456254311,True,343,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_de3947202ecef3fe57cfdf1c46970205,6acb1ce589c520e3365ae6846912f96273d7f338101a7eb95bb73d9bdd28c6f6,5,0,0.152717799650292,34.117369949634856,True,201,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_dfd84cd211a97650bc639093b0482b93,54e2f9d6f70990e1175ad04a7defcf228aee60638ff66970405456e75be7e69a,5,0,0.054650999486310123,32.141998835183443,True,36,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_e14d68ccc0f452dacd4ff0acfe620a81,85991f6eddc551c29178cf7c3f7dc4de687094f01483b026445b9b8434b6ce0b,5,0,0.107544881578112,41.480538666725401,True,332,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_e19523c5dcc9869331e5ab13cc5c61f4,7cae594fc57c849c55f4cf99b98f55e32644134f3c45aa31e90799cbf93b264d,0,0,0.27220066499906442,inf,False,,False,fewer_than_two_credible_structure_families;nonfinite_disagreement
synthetic_long_horizon_identifiability_v1,calibration,c_e318806e6aa5c947cae3dce350382e3a,dccd494d882184b8853e9cd4bc7e5b5d923491e5ed7af010c081df3354638a32,4,0,0.16620297337796469,32.27422835446427,True,91,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_e39af4f5f5a73a78188e811456985969,8a2614d161dfab06bd388bfeef4d6839409f9718844afe3207c9dab776b789b9,1,0,0.21377560270713386,inf,False,,False,fewer_than_two_credible_structure_families;nonfinite_disagreement
synthetic_long_horizon_identifiability_v1,calibration,c_e3dc0562bc74ccac4aaddb34ef0389af,2db6adcadc8f25559c04d87dd5ac7f73058f0dd07ca93a75283b72336679e1c4,0,0,0.68749234605987608,inf,False,,False,fewer_than_two_credible_structure_families;nonfinite_disagreement
synthetic_long_horizon_identifiability_v1,calibration,c_e3e148d0151203b8165a9103ddc75f38,7b2fdb8eff0da4d56c494edadb906dc3bc54b333401384632a8148a29aba672c,5,0,0.13457551171340568,32.142000922436054,True,68,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_e3fbcbb51aa72661ee188aae5c0d1c47,2302e48e497091138212bb6316082e3b90f2dd104672e826e8bfe2503e3bf87b,5,0,0.0283356327056421,32.141998203272919,True,26,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_e4d51508486e33fe129216e0827b7765,0475f03e9b317b7d9de36d6efc38fe6791f2d6c3dcb5e5ed94f1a82437cb2056,5,0,0.085042271195591407,33.521087930630436,True,168,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_e67d82f71cdede67c8bab3e08deb4452,af5542245a50ca6a1eb540ca324e71507377770197152276fa99ef96dac40cc9,5,0,0.13889981781647898,52.713581234248956,True,375,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_e6e5d7bc7e5965e35e8edacca4133fcb,0c1f425359d544094fd95ff283d021c57177f1864f8be3b4bdf8bad47ce4307c,1,0,0.15552108991381536,inf,False,,False,fewer_than_two_credible_structure_families;nonfinite_disagreement
synthetic_long_horizon_identifiability_v1,calibration,c_e72589bd1f4b56fb050e793bbb5ac270,02eaeeacdca69621d0e66e69fc6e2d380ad4ba8343d0fd0008d24c620ebdc23d,5,0,0.035108759940338061,32.141999412757229,True,50,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_e822ace33552f4355aa26237bb7a3af4,1d204744ae899043a3430a4291debaab6ef0550ae2aa91e95cdea34eb228b947,5,0,0.10384241761827087,36.556022115709546,True,270,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_e94a5c8cce2dc6e427878be445e5a163,e98d7f7838a8e6bfbe8979750b314841cdb7d0760e8c58fa4fc96923617c4b5e,5,0,0.041797707874911195,34.309400805363396,True,208,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_e9abe9994ccab94820c6cd869787368e,618e4a8018e36cddf51f6325f6fb21765b9623455c1d38f40ade3e32d5cc6cf8,5,0,0.046302911548398121,32.167153490714668,True,82,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_ea177981b53909b95ff46fdfc597fca7,51462f5d9b4cdd4e163ecf30bdc0e0f53746614162765ddc82cfc20a05bf6088,5,0,0.045846048120260496,38.289097743901458,True,297,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_eacc4ad59cff71288e898963f3adc12e,131a9d575722f788e1b4705b203b65912d65c669990ba572da344c6a3bcdc376,5,0,0.056079959085709195,38.43199005355374,True,302,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_ebc5def42857c10b35afc6fd9a1a3dd7,03f7226a1ff0dd521c7a2cea860f36eafd3edc6c7611a096a50d084843283f76,6,0,0.11286225934025086,33.248330489916199,True,152,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_ec1e6e45b7e8273c8f22752179fb4208,1bec1518433a8d7ad61f00de7c097418180ddcb0dc26eaaef3839e6e809fc03a,5,0,0.12747112668112962,33.234493413317061,True,151,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_ec32baa52202fb8b8d7035122274e933,b2f014dd56163216550d56ec1919d40356e335074236d6006ef54993e39ef96c,5,0,0.063453364237787718,33.67777586520215,True,180,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_ec57b89ed811a951f908e8c7bb734be8,eb4ef83593e3b57266374e34bba3fc4b270b7fc8d86f51a68848469b5552e4c5,5,0,0.066067080273939552,40.846407782919904,True,327,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_ec7914bd8af3ed3e53f49b10c8619f27,762b8a56bec6059c7b68d858c54b6af975bc259c9e20686ad24f170a65e032be,1,0,0.10052022608035913,inf,False,,False,fewer_than_two_credible_structure_families;nonfinite_disagreement
synthetic_long_horizon_identifiability_v1,calibration,c_ecf9af4cc5ac2678e435187f9203e46b,52552918276fe6fdcee79963500c1169e07df8f4992ea62dab49cdcfb343e3bd,4,0,0.13863151977608373,32.14200063185924,True,66,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_ed03ed9570930469bc20c6c89adc0d44,72b112ab141651916206c78a1574fdb52fda3395e85f3720fde1b2aff1f3f917,5,0,0.10287848460895337,36.683258776227738,True,274,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_ed0fd7e35a476c14d067906af5e72d21,11ce609e6ccc9323c6c9374b0c70ece5b8ea55cdd5c6595c3a8da3436a55d5c0,5,0,0.12681331972234935,32.14199895906934,True,41,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_ed3dc9f50282b531125dc208a6dcf3d1,1bd774649a6d8c64cc9736387072fc65d3bf905eefa6c0435ef4498235f1b08b,5,0,0.17644582083953633,33.260069751246903,True,153,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_ef42323fd597e2028e11f41ab7930ddd,28d6a203784760007818b976fb60b14178effa630ee8f09627f5cf4fd7285711,5,0,0.071906166272554486,32.505657518871061,True,105,False,calibration_partition_not_issued
synthetic_long_horizon_identifiability_v1,calibration,c_f0a87f9b9cf96ba915a0627caa66ff07,feb86781354f96aa1926c17b40c6610ed2ce862530349394239f3887b4f82826,5,0,0.11211940859098089,35.000227613465348,True,232,False,calibration_partition_not_issued
