dataset_id,condition_id,cell_id,test_id,source_cell_id,temperature_c,storage_soc_fraction,elapsed_time_s,elapsed_hours,elapsed_days,checkup_index,capacity_ah,capacity_retention_pct,capacity_loss_pct,resistance_dc_ohm,resistance_growth_pct,resistance_dc_pulse_duration_s,resistance_dc_soc_pct,nominal_capacity_ah,physical_replicates_aggregated,replicate_semantics,statistical_unit,evidence_role,source_doi,source_url,source_license,source_license_url
NAUMANN_LFP_CALENDAR_2021,NAUMANN_CAL_T25_SOC0,NAUMANN_CAL_T25_SOC0,NAUMANN_CAL_T25_SOC0_TEST,"TP_25°C,0%SOC",25,0,72586800,20163,840.125,33,2.93753353572979,98.049576520629429,1.9504234793705706,0.033988244887858697,1.6027900730024802,10,0,3,3,published_mean_of_3_physical_cells,temperature_soc_condition_mean_trajectory,public_calendar_aging_method_validation,10.17632/kxh42bfgtj.1,https://data.mendeley.com/datasets/kxh42bfgtj/1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
NAUMANN_LFP_CALENDAR_2021,NAUMANN_CAL_T25_SOC0,NAUMANN_CAL_T25_SOC0,NAUMANN_CAL_T25_SOC0_TEST,"TP_25°C,0%SOC",25,0,76467600,21241,885.04166666666663,34,2.9322348687874999,97.872716565331487,2.127283434668513,0.034105301258415703,1.9527126383968474,10,0,3,3,published_mean_of_3_physical_cells,temperature_soc_condition_mean_trajectory,public_calendar_aging_method_validation,10.17632/kxh42bfgtj.1,https://data.mendeley.com/datasets/kxh42bfgtj/1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
NAUMANN_LFP_CALENDAR_2021,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100_TEST,"TP_25°C,100%SOC",25,1,0,0,0,0,2.9955504340574701,100,0,0.033620181809461996,0,10,100,3,3,published_mean_of_3_physical_cells,temperature_soc_condition_mean_trajectory,public_calendar_aging_method_validation,10.17632/kxh42bfgtj.1,https://data.mendeley.com/datasets/kxh42bfgtj/1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
NAUMANN_LFP_CALENDAR_2021,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100_TEST,"TP_25°C,100%SOC",25,1,577188,160.33000000000001,6.6804166666666669,1,2.9635754956890499,98.932585544049402,1.0674144559505976,0.033403139470792098,-0.64557157929709952,10,100,3,3,published_mean_of_3_physical_cells,temperature_soc_condition_mean_trajectory,public_calendar_aging_method_validation,10.17632/kxh42bfgtj.1,https://data.mendeley.com/datasets/kxh42bfgtj/1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
NAUMANN_LFP_CALENDAR_2021,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100_TEST,"TP_25°C,100%SOC",25,1,997128.00000000012,276.98000000000002,11.540833333333335,2,2.9529675740410002,98.578462925132882,1.4215370748671177,0.0333874800633382,-0.69214898194960295,10,100,3,3,published_mean_of_3_physical_cells,temperature_soc_condition_mean_trajectory,public_calendar_aging_method_validation,10.17632/kxh42bfgtj.1,https://data.mendeley.com/datasets/kxh42bfgtj/1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
NAUMANN_LFP_CALENDAR_2021,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100_TEST,"TP_25°C,100%SOC",25,1,1472364,408.99000000000001,17.041250000000002,3,2.9435720523257101,98.264813666937485,1.735186333062515,0.033291575241616696,-0.97740865801272392,10,100,3,3,published_mean_of_3_physical_cells,temperature_soc_condition_mean_trajectory,public_calendar_aging_method_validation,10.17632/kxh42bfgtj.1,https://data.mendeley.com/datasets/kxh42bfgtj/1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
NAUMANN_LFP_CALENDAR_2021,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100_TEST,"TP_25°C,100%SOC",25,1,2549196,708.11000000000001,29.504583333333333,4,2.9319100421036,97.875502571069404,2.1244974289305958,0.033244122559071901,-1.1185521021907729,10,100,3,3,published_mean_of_3_physical_cells,temperature_soc_condition_mean_trajectory,public_calendar_aging_method_validation,10.17632/kxh42bfgtj.1,https://data.mendeley.com/datasets/kxh42bfgtj/1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
NAUMANN_LFP_CALENDAR_2021,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100_TEST,"TP_25°C,100%SOC",25,1,3632760,1009.1,42.045833333333334,5,2.9151861535201902,97.317211567410439,2.682788432589561,0.033165523065403102,-1.3523387429479561,10,100,3,3,published_mean_of_3_physical_cells,temperature_soc_condition_mean_trajectory,public_calendar_aging_method_validation,10.17632/kxh42bfgtj.1,https://data.mendeley.com/datasets/kxh42bfgtj/1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
NAUMANN_LFP_CALENDAR_2021,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100_TEST,"TP_25°C,100%SOC",25,1,4628160,1285.5999999999999,53.56666666666667,6,2.9067771696911802,97.036495751932748,2.9635042480672524,0.033134292054247401,-1.4452323844300174,10,100,3,3,published_mean_of_3_physical_cells,temperature_soc_condition_mean_trajectory,public_calendar_aging_method_validation,10.17632/kxh42bfgtj.1,https://data.mendeley.com/datasets/kxh42bfgtj/1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
NAUMANN_LFP_CALENDAR_2021,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100_TEST,"TP_25°C,100%SOC",25,1,7002000,1945,81.041666666666671,7,2.8947021561720101,96.633397430439487,3.3666025695605128,0.033212596525074405,-1.2123232607650025,10,100,3,3,published_mean_of_3_physical_cells,temperature_soc_condition_mean_trajectory,public_calendar_aging_method_validation,10.17632/kxh42bfgtj.1,https://data.mendeley.com/datasets/kxh42bfgtj/1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
NAUMANN_LFP_CALENDAR_2021,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100_TEST,"TP_25°C,100%SOC",25,1,9285120,2579.1999999999998,107.46666666666667,8,2.87998004377818,96.141931413828672,3.8580685861713278,0.0334343667005879,-0.55268918510666953,10,100,3,3,published_mean_of_3_physical_cells,temperature_soc_condition_mean_trajectory,public_calendar_aging_method_validation,10.17632/kxh42bfgtj.1,https://data.mendeley.com/datasets/kxh42bfgtj/1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
NAUMANN_LFP_CALENDAR_2021,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100_TEST,"TP_25°C,100%SOC",25,1,11832120,3286.6999999999998,136.94583333333333,9,2.8643904377076201,95.621505989061447,4.3784940109385531,0.0334506888723572,-0.50414045368754046,10,100,3,3,published_mean_of_3_physical_cells,temperature_soc_condition_mean_trajectory,public_calendar_aging_method_validation,10.17632/kxh42bfgtj.1,https://data.mendeley.com/datasets/kxh42bfgtj/1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
NAUMANN_LFP_CALENDAR_2021,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100_TEST,"TP_25°C,100%SOC",25,1,13941720,3872.6999999999998,161.36250000000001,10,2.8517080193286501,95.198130764435646,4.8018692355643537,0.033371152091471699,-0.74071496520048408,10,100,3,3,published_mean_of_3_physical_cells,temperature_soc_condition_mean_trajectory,public_calendar_aging_method_validation,10.17632/kxh42bfgtj.1,https://data.mendeley.com/datasets/kxh42bfgtj/1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
NAUMANN_LFP_CALENDAR_2021,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100_TEST,"TP_25°C,100%SOC",25,1,16138800,4483,186.79166666666666,11,2.8422136371153899,94.88118126142227,5.1188187385777297,0.033618774219431505,-0.0041867412807872206,10,100,3,3,published_mean_of_3_physical_cells,temperature_soc_condition_mean_trajectory,public_calendar_aging_method_validation,10.17632/kxh42bfgtj.1,https://data.mendeley.com/datasets/kxh42bfgtj/1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
NAUMANN_LFP_CALENDAR_2021,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100_TEST,"TP_25°C,100%SOC",25,1,18426960,5118.6000000000004,213.27500000000001,12,2.8299838324487898,94.472915570831489,5.5270844291685108,0.033673163700600701,0.15758954380131751,10,100,3,3,published_mean_of_3_physical_cells,temperature_soc_condition_mean_trajectory,public_calendar_aging_method_validation,10.17632/kxh42bfgtj.1,https://data.mendeley.com/datasets/kxh42bfgtj/1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
NAUMANN_LFP_CALENDAR_2021,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100_TEST,"TP_25°C,100%SOC",25,1,20711160,5753.1000000000004,239.71250000000001,13,2.8175446829606599,94.057661354220585,5.9423386457794152,0.033753266554201501,0.39584778420813649,10,100,3,3,published_mean_of_3_physical_cells,temperature_soc_condition_mean_trajectory,public_calendar_aging_method_validation,10.17632/kxh42bfgtj.1,https://data.mendeley.com/datasets/kxh42bfgtj/1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
NAUMANN_LFP_CALENDAR_2021,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100_TEST,"TP_25°C,100%SOC",25,1,22997160,6388.1000000000004,266.17083333333335,14,2.8088661748037902,93.767948049507012,6.2320519504929877,0.033761707132230798,0.42095347244366366,10,100,3,3,published_mean_of_3_physical_cells,temperature_soc_condition_mean_trajectory,public_calendar_aging_method_validation,10.17632/kxh42bfgtj.1,https://data.mendeley.com/datasets/kxh42bfgtj/1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
NAUMANN_LFP_CALENDAR_2021,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100_TEST,"TP_25°C,100%SOC",25,1,25296120,7026.6999999999998,292.77916666666664,15,2.7985544617919702,93.423713717993749,6.5762862820062509,0.033847397684344499,0.67583178511709807,10,100,3,3,published_mean_of_3_physical_cells,temperature_soc_condition_mean_trajectory,public_calendar_aging_method_validation,10.17632/kxh42bfgtj.1,https://data.mendeley.com/datasets/kxh42bfgtj/1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
NAUMANN_LFP_CALENDAR_2021,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100_TEST,"TP_25°C,100%SOC",25,1,27588240,7663.3999999999996,319.30833333333334,16,2.7886681078485398,93.093679082922051,6.9063209170779487,0.033909500130189105,0.86054954243490744,10,100,3,3,published_mean_of_3_physical_cells,temperature_soc_condition_mean_trajectory,public_calendar_aging_method_validation,10.17632/kxh42bfgtj.1,https://data.mendeley.com/datasets/kxh42bfgtj/1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
NAUMANN_LFP_CALENDAR_2021,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100_TEST,"TP_25°C,100%SOC",25,1,29880360,8300.1000000000004,345.83749999999998,17,2.7814245912565001,92.851869881191192,7.1481301188088082,0.033863772904327905,0.72453830335132974,10,100,3,3,published_mean_of_3_physical_cells,temperature_soc_condition_mean_trajectory,public_calendar_aging_method_validation,10.17632/kxh42bfgtj.1,https://data.mendeley.com/datasets/kxh42bfgtj/1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
NAUMANN_LFP_CALENDAR_2021,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100_TEST,"TP_25°C,100%SOC",25,1,32513760,9031.6000000000004,376.31666666666666,18,2.76979493787247,92.463638948678479,7.5363610513215207,0.0338795031299799,0.77132634792866916,10,100,3,3,published_mean_of_3_physical_cells,temperature_soc_condition_mean_trajectory,public_calendar_aging_method_validation,10.17632/kxh42bfgtj.1,https://data.mendeley.com/datasets/kxh42bfgtj/1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
NAUMANN_LFP_CALENDAR_2021,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100_TEST,"TP_25°C,100%SOC",25,1,34796880,9665.7999999999993,402.74166666666667,19,2.76087888231205,92.165995635481337,7.8340043645186626,0.033814991716478199,0.57944334780895002,10,100,3,3,published_mean_of_3_physical_cells,temperature_soc_condition_mean_trajectory,public_calendar_aging_method_validation,10.17632/kxh42bfgtj.1,https://data.mendeley.com/datasets/kxh42bfgtj/1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
NAUMANN_LFP_CALENDAR_2021,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100_TEST,"TP_25°C,100%SOC",25,1,37087200,10302,429.25,20,2.75351670051921,91.920225051580061,8.0797749484199386,0.033927302504072797,0.91350099280058661,10,100,3,3,published_mean_of_3_physical_cells,temperature_soc_condition_mean_trajectory,public_calendar_aging_method_validation,10.17632/kxh42bfgtj.1,https://data.mendeley.com/datasets/kxh42bfgtj/1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
NAUMANN_LFP_CALENDAR_2021,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100_TEST,"TP_25°C,100%SOC",25,1,39380400,10939,455.79166666666669,21,2.74326559795092,91.578014069192932,8.4219859308070681,0.033927807059631804,0.91500174482468388,10,100,3,3,published_mean_of_3_physical_cells,temperature_soc_condition_mean_trajectory,public_calendar_aging_method_validation,10.17632/kxh42bfgtj.1,https://data.mendeley.com/datasets/kxh42bfgtj/1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
NAUMANN_LFP_CALENDAR_2021,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100_TEST,"TP_25°C,100%SOC",25,1,41670000,11575,482.29166666666669,22,2.73677113620812,91.361210450433518,8.6387895495664822,0.033942129155901099,0.95760144386993762,10,100,3,3,published_mean_of_3_physical_cells,temperature_soc_condition_mean_trajectory,public_calendar_aging_method_validation,10.17632/kxh42bfgtj.1,https://data.mendeley.com/datasets/kxh42bfgtj/1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
NAUMANN_LFP_CALENDAR_2021,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100_TEST,"TP_25°C,100%SOC",25,1,43959600,12211,508.79166666666669,23,2.72915108152826,91.106831335556166,8.8931686644438344,0.034037429854984307,1.2410642151996942,10,100,3,3,published_mean_of_3_physical_cells,temperature_soc_condition_mean_trajectory,public_calendar_aging_method_validation,10.17632/kxh42bfgtj.1,https://data.mendeley.com/datasets/kxh42bfgtj/1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
NAUMANN_LFP_CALENDAR_2021,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100_TEST,"TP_25°C,100%SOC",25,1,46238400,12844,535.16666666666663,24,2.7242918998037502,90.944618018455444,9.0553819815445564,0.034100016876634401,1.4272232966847431,10,100,3,3,published_mean_of_3_physical_cells,temperature_soc_condition_mean_trajectory,public_calendar_aging_method_validation,10.17632/kxh42bfgtj.1,https://data.mendeley.com/datasets/kxh42bfgtj/1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
NAUMANN_LFP_CALENDAR_2021,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100_TEST,"TP_25°C,100%SOC",25,1,48531600,13481,561.70833333333337,25,2.71689957775423,90.697841266995198,9.3021587330048021,0.034100653996820399,1.4291183494527626,10,100,3,3,published_mean_of_3_physical_cells,temperature_soc_condition_mean_trajectory,public_calendar_aging_method_validation,10.17632/kxh42bfgtj.1,https://data.mendeley.com/datasets/kxh42bfgtj/1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
NAUMANN_LFP_CALENDAR_2021,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100_TEST,"TP_25°C,100%SOC",25,1,50828400,14119,588.29166666666663,26,2.7109830279297,90.500329993031571,9.4996700069684294,0.034118319151946602,1.4816616558105844,10,100,3,3,published_mean_of_3_physical_cells,temperature_soc_condition_mean_trajectory,public_calendar_aging_method_validation,10.17632/kxh42bfgtj.1,https://data.mendeley.com/datasets/kxh42bfgtj/1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
NAUMANN_LFP_CALENDAR_2021,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100_TEST,"TP_25°C,100%SOC",25,1,52902000,14695,612.29166666666663,27,2.70508880710757,90.303564124725142,9.6964358752748581,0.034101236953681405,1.4308522986155259,10,100,3,3,published_mean_of_3_physical_cells,temperature_soc_condition_mean_trajectory,public_calendar_aging_method_validation,10.17632/kxh42bfgtj.1,https://data.mendeley.com/datasets/kxh42bfgtj/1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
NAUMANN_LFP_CALENDAR_2021,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100_TEST,"TP_25°C,100%SOC",25,1,54532800,15148,631.16666666666663,28,2.7013133572565202,90.17752886228638,9.8224711377136202,0.034213806422647999,1.7656793664897252,10,100,3,3,published_mean_of_3_physical_cells,temperature_soc_condition_mean_trajectory,public_calendar_aging_method_validation,10.17632/kxh42bfgtj.1,https://data.mendeley.com/datasets/kxh42bfgtj/1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
NAUMANN_LFP_CALENDAR_2021,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100_TEST,"TP_25°C,100%SOC",25,1,56919600,15811,658.79166666666663,29,2.6950830995467898,89.969545126179113,10.030454873820887,0.034339885507619301,2.1406894889389072,10,100,3,3,published_mean_of_3_physical_cells,temperature_soc_condition_mean_trajectory,public_calendar_aging_method_validation,10.17632/kxh42bfgtj.1,https://data.mendeley.com/datasets/kxh42bfgtj/1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
NAUMANN_LFP_CALENDAR_2021,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100_TEST,"TP_25°C,100%SOC",25,1,61203600,17001,708.375,30,2.6891428721405499,89.771243427142323,10.228756572857677,0.034261277231713003,1.9068767262602204,10,100,3,3,published_mean_of_3_physical_cells,temperature_soc_condition_mean_trajectory,public_calendar_aging_method_validation,10.17632/kxh42bfgtj.1,https://data.mendeley.com/datasets/kxh42bfgtj/1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
NAUMANN_LFP_CALENDAR_2021,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100_TEST,"TP_25°C,100%SOC",25,1,65660400,18239,759.95833333333337,31,2.6824975796060802,89.549404647233388,10.450595352766612,0.034356437080232095,2.1899205511223263,10,100,3,3,published_mean_of_3_physical_cells,temperature_soc_condition_mean_trajectory,public_calendar_aging_method_validation,10.17632/kxh42bfgtj.1,https://data.mendeley.com/datasets/kxh42bfgtj/1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
NAUMANN_LFP_CALENDAR_2021,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100_TEST,"TP_25°C,100%SOC",25,1,69084000,19190,799.58333333333337,32,2.6774391994053501,89.380541517999461,10.619458482000539,0.034420816460768201,2.3814108318738425,10,100,3,3,published_mean_of_3_physical_cells,temperature_soc_condition_mean_trajectory,public_calendar_aging_method_validation,10.17632/kxh42bfgtj.1,https://data.mendeley.com/datasets/kxh42bfgtj/1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
NAUMANN_LFP_CALENDAR_2021,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100_TEST,"TP_25°C,100%SOC",25,1,72586800,20163,840.125,33,2.6724327340412901,89.21341145378355,10.78658854621645,0.034418702491962001,2.3751230348054486,10,100,3,3,published_mean_of_3_physical_cells,temperature_soc_condition_mean_trajectory,public_calendar_aging_method_validation,10.17632/kxh42bfgtj.1,https://data.mendeley.com/datasets/kxh42bfgtj/1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
NAUMANN_LFP_CALENDAR_2021,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100,NAUMANN_CAL_T25_SOC100_TEST,"TP_25°C,100%SOC",25,1,76467600,21241,885.04166666666663,34,2.6662833078771602,89.008126104746694,10.991873895253306,0.034499244466344697,2.6146873977799245,10,100,3,3,published_mean_of_3_physical_cells,temperature_soc_condition_mean_trajectory,public_calendar_aging_method_validation,10.17632/kxh42bfgtj.1,https://data.mendeley.com/datasets/kxh42bfgtj/1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
NAUMANN_LFP_CALENDAR_2021,NAUMANN_CAL_T25_SOC50,NAUMANN_CAL_T25_SOC50,NAUMANN_CAL_T25_SOC50_TEST,"TP_25°C,50%SOC",25,0.5,0,0,0,0,2.9931160207319598,100,0,0.033495060686888997,0,10,50,3,3,published_mean_of_3_physical_cells,temperature_soc_condition_mean_trajectory,public_calendar_aging_method_validation,10.17632/kxh42bfgtj.1,https://data.mendeley.com/datasets/kxh42bfgtj/1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
NAUMANN_LFP_CALENDAR_2021,NAUMANN_CAL_T25_SOC50,NAUMANN_CAL_T25_SOC50,NAUMANN_CAL_T25_SOC50_TEST,"TP_25°C,50%SOC",25,0.5,577188,160.33000000000001,6.6804166666666669,1,2.9857656957682299,99.754425658316705,0.24557434168329451,0.033620066130918197,0.37320560544060744,10,50,3,3,published_mean_of_3_physical_cells,temperature_soc_condition_mean_trajectory,public_calendar_aging_method_validation,10.17632/kxh42bfgtj.1,https://data.mendeley.com/datasets/kxh42bfgtj/1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
NAUMANN_LFP_CALENDAR_2021,NAUMANN_CAL_T25_SOC50,NAUMANN_CAL_T25_SOC50,NAUMANN_CAL_T25_SOC50_TEST,"TP_25°C,50%SOC",25,0.5,997128.00000000012,276.98000000000002,11.540833333333335,2,2.9845533176897798,99.713920109248349,0.28607989075165108,0.033567715698692199,0.21691261431762143,10,50,3,3,published_mean_of_3_physical_cells,temperature_soc_condition_mean_trajectory,public_calendar_aging_method_validation,10.17632/kxh42bfgtj.1,https://data.mendeley.com/datasets/kxh42bfgtj/1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
NAUMANN_LFP_CALENDAR_2021,NAUMANN_CAL_T25_SOC50,NAUMANN_CAL_T25_SOC50,NAUMANN_CAL_T25_SOC50_TEST,"TP_25°C,50%SOC",25,0.5,1472364,408.99000000000001,17.041250000000002,3,2.98078147099219,99.587902718961303,0.41209728103869736,0.033524464437302198,0.087785332554157769,10,50,3,3,published_mean_of_3_physical_cells,temperature_soc_condition_mean_trajectory,public_calendar_aging_method_validation,10.17632/kxh42bfgtj.1,https://data.mendeley.com/datasets/kxh42bfgtj/1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
NAUMANN_LFP_CALENDAR_2021,NAUMANN_CAL_T25_SOC50,NAUMANN_CAL_T25_SOC50,NAUMANN_CAL_T25_SOC50_TEST,"TP_25°C,50%SOC",25,0.5,2549196,708.11000000000001,29.504583333333333,4,2.9745397310394499,99.379366200179334,0.62063379982066635,0.033471449279499903,-0.070492206626560083,10,50,3,3,published_mean_of_3_physical_cells,temperature_soc_condition_mean_trajectory,public_calendar_aging_method_validation,10.17632/kxh42bfgtj.1,https://data.mendeley.com/datasets/kxh42bfgtj/1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
NAUMANN_LFP_CALENDAR_2021,NAUMANN_CAL_T25_SOC50,NAUMANN_CAL_T25_SOC50,NAUMANN_CAL_T25_SOC50_TEST,"TP_25°C,50%SOC",25,0.5,3632760,1009.1,42.045833333333334,5,2.96376912979603,99.019520435136585,0.98047956486341548,0.033640777662348596,0.43504018942301936,10,50,3,3,published_mean_of_3_physical_cells,temperature_soc_condition_mean_trajectory,public_calendar_aging_method_validation,10.17632/kxh42bfgtj.1,https://data.mendeley.com/datasets/kxh42bfgtj/1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
NAUMANN_LFP_CALENDAR_2021,NAUMANN_CAL_T25_SOC50,NAUMANN_CAL_T25_SOC50,NAUMANN_CAL_T25_SOC50_TEST,"TP_25°C,50%SOC",25,0.5,4628160,1285.5999999999999,53.56666666666667,6,2.9587201521965998,98.850834104086999,1.1491658959130007,0.033682471048923399,0.55951641284159859,10,50,3,3,published_mean_of_3_physical_cells,temperature_soc_condition_mean_trajectory,public_calendar_aging_method_validation,10.17632/kxh42bfgtj.1,https://data.mendeley.com/datasets/kxh42bfgtj/1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
NAUMANN_LFP_CALENDAR_2021,NAUMANN_CAL_T25_SOC50,NAUMANN_CAL_T25_SOC50,NAUMANN_CAL_T25_SOC50_TEST,"TP_25°C,50%SOC",25,0.5,7002000,1945,81.041666666666671,7,2.9527950526023701,98.652876539021378,1.3471234609786222,0.0336842790481316,0.56491422126805357,10,50,3,3,published_mean_of_3_physical_cells,temperature_soc_condition_mean_trajectory,public_calendar_aging_method_validation,10.17632/kxh42bfgtj.1,https://data.mendeley.com/datasets/kxh42bfgtj/1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
NAUMANN_LFP_CALENDAR_2021,NAUMANN_CAL_T25_SOC50,NAUMANN_CAL_T25_SOC50,NAUMANN_CAL_T25_SOC50_TEST,"TP_25°C,50%SOC",25,0.5,9285120,2579.1999999999998,107.46666666666667,8,2.9471282367946898,98.463548234724826,1.5364517652751744,0.033799706294820299,0.90952397662187323,10,50,3,3,published_mean_of_3_physical_cells,temperature_soc_condition_mean_trajectory,public_calendar_aging_method_validation,10.17632/kxh42bfgtj.1,https://data.mendeley.com/datasets/kxh42bfgtj/1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
NAUMANN_LFP_CALENDAR_2021,NAUMANN_CAL_T25_SOC50,NAUMANN_CAL_T25_SOC50,NAUMANN_CAL_T25_SOC50_TEST,"TP_25°C,50%SOC",25,0.5,11832120,3286.6999999999998,136.94583333333333,9,2.9419025025259802,98.288956463723864,1.7110435362761365,0.033874035673359303,1.1314354376394498,10,50,3,3,published_mean_of_3_physical_cells,temperature_soc_condition_mean_trajectory,public_calendar_aging_method_validation,10.17632/kxh42bfgtj.1,https://data.mendeley.com/datasets/kxh42bfgtj/1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
